Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
32,Female,Bachelor's,Married,114296.0,798.0,40497.0,Home,Self-employed,10,Good,0.45900671510980084,278504.0,3.0,Whitetown,TX,Niue,4.0,2,High
33,Female,PhD,Single,,655.0,16885.0,Personal,Employed,15,Poor,0.4156089054587664,167978.0,1.0,Zacharymouth,MP,Niger,2.0,1,Low
34,Male,Master's,Single,76782.0,,28067.0,Personal,Employed,2,Poor,0.23412849926206217,77948.0,4.0,Boonehaven,VI,Macao,1.0,2,Medium
55,Non-binary,High School,Single,54370.0,718.0,36999.0,Auto,Self-employed,4,Poor,0.455229094635641,257822.0,2.0,Beanhaven,WV,Jordan,4.0,1,Low
60,Male,PhD,Divorced,87762.0,685.0,18465.0,Home,Self-employed,4,Good,0.22109433900389794,103676.0,2.0,Millerside,VA,Czech Republic,,0,High
68,Male,Master's,Divorced,,741.0,12250.0,Home,Employed,13,Excellent,0.24709649942335257,75824.0,3.0,Moorestad,CA,Slovakia (Slovak Republic),0.0,0,Medium
45,Non-binary,Master's,Divorced,20094.0,606.0,9711.0,Home,Self-employed,7,Excellent,0.47447532419422467,80943.0,,Reginaburgh,NV,Armenia,,1,Low
22,Non-binary,Bachelor's,Divorced,,666.0,9858.0,Auto,Unemployed,14,Excellent,0.32337057592689655,174091.0,1.0,Patelchester,RI,Bermuda,4.0,0,Low
37,Female,Master's,Divorced,51695.0,,13982.0,Personal,Employed,6,Good,0.5971843395711914,25808.0,,South Colleenburgh,MS,Serbia,0.0,1,Low
32,Non-binary,High School,Married,103040.0,769.0,30130.0,Personal,Self-employed,17,Excellent,0.5000582731214306,287703.0,2.0,Joshuaton,IL,Tajikistan,2.0,2,Low
21,Male,Master's,Single,45992.0,735.0,16166.0,Business,Unemployed,13,Excellent,0.24882736688802484,205829.0,0.0,Pottershire,MA,Chile,,0,Low
20,Male,Bachelor's,Single,86199.0,636.0,38686.0,Personal,Employed,11,Fair,0.5491459603825928,,0.0,Lake Lauraton,NC,Belize,0.0,0,Medium
65,Female,Bachelor's,Married,104131.0,742.0,22054.0,Business,Unemployed,13,Poor,0.5899752107607519,181440.0,4.0,Richardville,UT,Saint Barthelemy,4.0,1,Medium
33,Non-binary,Master's,Single,118120.0,653.0,6998.0,Personal,Employed,17,Excellent,0.14077646732582574,185128.0,0.0,Rodneychester,VA,Romania,,1,Low
47,Male,Master's,Single,,777.0,6628.0,Home,Self-employed,2,Poor,0.3111563397458841,34205.0,4.0,West Valeriestad,MO,Bhutan,2.0,2,Medium
46,Female,Master's,Single,,735.0,14905.0,Personal,Employed,17,Excellent,0.5559725449853115,288712.0,4.0,New Matthewborough,DE,Brazil,3.0,2,Low
43,Female,High School,Divorced,56817.0,,41993.0,Auto,Self-employed,2,Excellent,0.3258484808727895,209075.0,2.0,East Heather,NV,Guadeloupe,2.0,2,Medium
65,Non-binary,High School,Married,91885.0,695.0,16864.0,Personal,Self-employed,17,Excellent,0.3353067856869929,119299.0,,Clarkborough,AR,Mali,,0,Low
34,Male,PhD,Widowed,32342.0,768.0,8943.0,Business,Self-employed,9,Good,0.14953065059538803,195320.0,2.0,West Monica,MN,Thailand,1.0,2,Low
40,Male,Bachelor's,Divorced,81472.0,620.0,,Home,Employed,16,Fair,0.3161601836418735,121868.0,4.0,Port William,AZ,United States of America,,1,Medium
32,Male,Master's,Married,107185.0,715.0,,Auto,Self-employed,5,Poor,0.25827542659056335,28221.0,4.0,Walkerville,HI,Cote d'Ivoire,,1,Low
60,Male,High School,Single,,623.0,,Auto,Self-employed,2,Excellent,0.4496314398983683,151198.0,0.0,Samanthaport,MA,Nauru,0.0,1,Low
53,Male,Bachelor's,Married,,784.0,,Home,Unemployed,4,Poor,0.2446777287031133,248927.0,,New Alejandroside,UT,American Samoa,2.0,0,Low
63,Female,Master's,Married,,696.0,,Personal,Employed,6,Good,0.12284262921953173,196555.0,4.0,Pettyville,HI,Turkmenistan,0.0,2,Medium
63,Female,PhD,Widowed,62369.0,,10341.0,Personal,Unemployed,7,Good,0.2365288168550648,251651.0,3.0,Boothton,PW,Svalbard & Jan Mayen Islands,4.0,0,Low
19,Female,Bachelor's,Divorced,92042.0,616.0,26936.0,Home,Unemployed,12,Good,0.30163209156993354,142088.0,,New Christineburgh,SD,Suriname,,2,Low
38,Non-binary,Bachelor's,Widowed,93836.0,755.0,10060.0,Personal,Self-employed,11,Excellent,0.42783464389813,36019.0,,North Natalie,WV,Oman,4.0,2,High
68,Female,PhD,Widowed,,654.0,41095.0,Home,Unemployed,18,Good,0.39664137603849237,291969.0,2.0,Samuelside,ID,China,4.0,1,High
30,Male,PhD,Single,47190.0,684.0,29054.0,Personal,Employed,13,Excellent,0.23428126900514487,245954.0,0.0,Robinsonville,IL,Montenegro,4.0,2,Low
61,Male,Master's,Widowed,93996.0,718.0,,Home,Unemployed,13,Poor,0.37341934153632617,22676.0,4.0,Jennifermouth,NM,Cayman Islands,,2,Medium
22,Male,High School,Single,36855.0,,17095.0,Business,Self-employed,9,Poor,0.4698600102503412,192164.0,2.0,Scottview,ID,French Guiana,3.0,1,Low
39,Non-binary,Bachelor's,Widowed,29511.0,649.0,31609.0,Business,Self-employed,1,Poor,0.5174661119809304,,2.0,Harristown,KY,Ireland,4.0,1,Low
58,Non-binary,Master's,Married,23728.0,695.0,,Home,Unemployed,4,Fair,0.26510749330604355,228244.0,,Michaelafort,MN,Palau,2.0,0,Low
54,Female,Master's,Single,86973.0,,12078.0,Auto,Unemployed,18,Fair,0.27477953719844384,208015.0,0.0,East Nicholas,MT,Comoros,2.0,2,Medium
29,Female,Bachelor's,Divorced,,798.0,23462.0,Business,Unemployed,18,Fair,0.31402642977860373,177168.0,,East Jennifer,LA,Jamaica,0.0,0,Low
23,Female,High School,Divorced,30473.0,729.0,22754.0,Business,Self-employed,18,Excellent,0.19357639735618828,250319.0,3.0,Sherryside,ME,China,4.0,0,Low
40,Male,High School,Single,96289.0,616.0,17663.0,Auto,Employed,3,Good,0.5397862566129539,261185.0,1.0,North Johnton,AK,United States Virgin Islands,2.0,2,Low
31,Female,PhD,Single,30728.0,675.0,38187.0,Auto,Employed,17,Excellent,0.4214442549362578,225985.0,0.0,Port Michaelbury,KY,Dominican Republic,2.0,1,Low
60,Male,PhD,Single,64941.0,,19542.0,Business,Employed,6,Fair,0.36499387138306993,,,Port Darren,GU,United States Minor Outlying Islands,3.0,2,Low
63,Female,PhD,Single,93633.0,,26961.0,Business,Unemployed,4,Good,0.2813347904403892,,1.0,New William,RI,Luxembourg,1.0,2,Low
34,Male,PhD,Married,115211.0,738.0,31807.0,Auto,Self-employed,11,Good,0.3401925752841901,168760.0,3.0,Lake Kyle,SC,Saint Helena,2.0,0,Medium
42,Female,High School,Widowed,112313.0,648.0,41166.0,Personal,Unemployed,19,Good,0.2319177470319738,79029.0,4.0,Toddborough,MO,Faroe Islands,4.0,2,Low
58,Female,High School,Divorced,34244.0,612.0,33039.0,Home,Self-employed,7,Good,0.42539271512160304,213840.0,2.0,Lake Karen,GU,Mauritius,4.0,1,Medium
35,Non-binary,Master's,Widowed,83172.0,720.0,22379.0,Home,Employed,13,Excellent,0.34928202104745876,292505.0,4.0,New Elizabeth,OH,Cocos (Keeling) Islands,2.0,0,Low
43,Non-binary,PhD,Single,20037.0,668.0,32347.0,Home,Self-employed,19,Excellent,0.3056422304965247,53012.0,3.0,Kevinshire,MP,Palau,0.0,2,Low
40,Non-binary,High School,Single,105061.0,630.0,27837.0,Personal,Unemployed,6,Poor,0.3795103343752634,49571.0,4.0,Lake Dalebury,IN,Luxembourg,4.0,0,High
32,Female,PhD,Single,41058.0,720.0,31025.0,Home,Employed,13,Poor,0.1180625845524321,157532.0,,Wiseland,LA,El Salvador,1.0,0,Medium
58,Male,High School,Divorced,93740.0,728.0,46519.0,Auto,Self-employed,18,Good,0.473273096917853,150004.0,2.0,Montgomeryberg,AZ,Nigeria,4.0,0,Low
32,Female,PhD,Divorced,64069.0,787.0,,Business,Unemployed,9,Poor,0.24757789157805662,,2.0,South Charles,GU,Turkey,0.0,0,Low
28,Male,PhD,Single,,,39802.0,Personal,Self-employed,8,Poor,0.3604113735781176,,2.0,Thomasshire,MT,Botswana,3.0,0,Medium
52,Male,Master's,Married,107402.0,,13493.0,Home,Employed,0,Good,0.5239765716008158,220190.0,3.0,New Rose,IA,Peru,3.0,2,Low
44,Female,PhD,Married,31537.0,742.0,,Home,Employed,19,Fair,0.4577633676265511,113750.0,1.0,Piercefurt,CT,Bulgaria,2.0,2,High
66,Female,PhD,Divorced,42369.0,681.0,21417.0,Auto,Unemployed,0,Poor,0.36152793536192174,27778.0,1.0,Carrollstad,GU,Netherlands Antilles,,1,Low
23,Male,Master's,Single,42068.0,755.0,11069.0,Auto,Employed,0,Fair,0.5684320503778166,128164.0,4.0,East Kathy,SC,Australia,1.0,2,Medium
48,Non-binary,High School,Divorced,78215.0,790.0,9158.0,Personal,Employed,14,Excellent,0.3911231997239363,261065.0,2.0,Johnton,ID,Gambia,0.0,2,Medium
47,Male,Master's,Single,113298.0,659.0,44430.0,Personal,Self-employed,16,Poor,0.39546450425290813,225359.0,,Alexanderville,PW,Bulgaria,1.0,2,High
31,Male,PhD,Widowed,,604.0,39260.0,Home,Employed,8,Excellent,0.44590729498390036,89089.0,,Scottborough,GA,Philippines,0.0,1,High
44,Non-binary,Master's,Widowed,23055.0,799.0,38994.0,Business,Employed,8,Fair,0.392161583384979,241316.0,0.0,Kellybury,NJ,Central African Republic,4.0,2,High
53,Female,Bachelor's,Widowed,110177.0,667.0,10555.0,Auto,Unemployed,18,Poor,0.3323735338919953,265971.0,,Port Jason,MD,Oman,1.0,1,High
38,Non-binary,Master's,Married,110995.0,,42746.0,Auto,Unemployed,17,Good,0.41220150378880227,255648.0,3.0,Port Andrewchester,FM,Latvia,2.0,0,Low
44,Female,Master's,Divorced,35210.0,787.0,23161.0,Auto,Self-employed,14,Fair,0.5742657459806014,127249.0,2.0,New Kathleen,MH,Burundi,1.0,0,Low
64,Female,PhD,Divorced,98753.0,778.0,25581.0,Business,Self-employed,2,Fair,0.2991048293010248,111559.0,4.0,Maddenside,TN,Mongolia,3.0,0,High
43,Female,PhD,Divorced,64153.0,746.0,40629.0,Personal,Unemployed,7,Poor,0.25702855089181276,84528.0,0.0,Port Donna,TN,Falkland Islands (Malvinas),3.0,1,Low
47,Male,Bachelor's,Married,30101.0,,26233.0,Business,Self-employed,10,Excellent,0.4257143858545148,57477.0,4.0,West Henry,FM,Iran,,2,Low
24,Male,Master's,Widowed,,,9067.0,Auto,Self-employed,17,Good,0.21810848156186594,86322.0,0.0,East Michelletown,VT,Cape Verde,,2,Low
26,Female,PhD,Divorced,81794.0,780.0,39984.0,Home,Self-employed,12,Poor,0.3872099852628479,204113.0,1.0,Loriville,OR,Cape Verde,1.0,1,Low
69,Male,Master's,Married,68296.0,699.0,36736.0,Personal,Unemployed,5,Poor,0.14001982418789047,231736.0,2.0,Port Nancyton,VI,Guinea,4.0,0,High
48,Non-binary,Bachelor's,Divorced,28577.0,686.0,33918.0,Personal,Employed,2,Fair,0.3565697716929713,212851.0,3.0,South Timothyshire,DC,Slovenia,1.0,1,Medium
43,Male,Bachelor's,Widowed,,636.0,,Business,Self-employed,2,Fair,0.17446175029771407,279342.0,3.0,Burnsburgh,CT,Rwanda,2.0,2,Medium
53,Non-binary,Bachelor's,Widowed,69884.0,789.0,16544.0,Business,Employed,6,Excellent,0.48727555136213385,63818.0,4.0,Ewingside,VI,Hungary,1.0,1,High
43,Male,Master's,Divorced,67419.0,728.0,25487.0,Personal,Employed,9,Fair,0.37778959635405773,,3.0,Leahview,MI,Saint Barthelemy,1.0,0,Low
47,Female,High School,Single,117486.0,784.0,,Personal,Employed,9,Excellent,0.289549878235149,164758.0,0.0,Lake Christianport,AR,Nauru,3.0,1,Medium
61,Male,High School,Married,115533.0,757.0,27371.0,Personal,Self-employed,19,Fair,0.2741737309535811,31125.0,0.0,South Justinbury,OH,Peru,3.0,0,Low
41,Non-binary,Bachelor's,Divorced,,726.0,34020.0,Personal,Self-employed,18,Excellent,0.33085532390492856,136488.0,2.0,Autumnton,MA,Cocos (Keeling) Islands,0.0,2,Low
34,Non-binary,Bachelor's,Widowed,22203.0,724.0,47646.0,Business,Self-employed,8,Good,0.2794326026621048,227162.0,4.0,West Tonychester,VI,Congo,0.0,0,Low
54,Male,PhD,Divorced,60739.0,622.0,34692.0,Home,Employed,0,Poor,0.3062827821396248,104752.0,,Port Alexa,TN,Netherlands,2.0,0,Medium
50,Non-binary,High School,Widowed,,756.0,28836.0,Home,Employed,3,Good,0.52942232370344,,2.0,Charlesburgh,MO,Gabon,4.0,2,Low
68,Non-binary,Bachelor's,Widowed,23449.0,727.0,40911.0,Auto,Unemployed,3,Fair,0.2232767403071361,,4.0,Markfurt,TX,Canada,3.0,1,Low
46,Female,Master's,Married,,,36081.0,Auto,Employed,18,Fair,0.24786436917271157,215567.0,4.0,Forbesmouth,VA,South Africa,3.0,2,Medium
41,Non-binary,PhD,Widowed,69274.0,785.0,19786.0,Personal,Unemployed,3,Excellent,0.48228956594256134,227973.0,3.0,Perkinsside,PA,Kiribati,0.0,2,Medium
36,Non-binary,Bachelor's,Widowed,60880.0,603.0,45723.0,Personal,Self-employed,18,Good,0.5944313303917933,156599.0,4.0,Andrewfurt,WI,Guyana,2.0,0,Low
66,Female,Master's,Widowed,37875.0,770.0,17696.0,Personal,Unemployed,9,Poor,0.30838082288925894,242770.0,,New Melissa,DE,Kyrgyz Republic,4.0,0,Low
64,Non-binary,Master's,Married,72900.0,620.0,34008.0,Auto,Self-employed,10,Excellent,0.12576127831719405,232879.0,0.0,Kelleyberg,NV,Austria,,1,Medium
24,Male,Bachelor's,Single,86988.0,623.0,31314.0,Auto,Employed,0,Excellent,0.1775623754295906,162236.0,0.0,Justinstad,KS,French Polynesia,3.0,0,Medium
59,Female,Master's,Divorced,,734.0,,Auto,Unemployed,18,Excellent,0.4433216588007166,129856.0,,Atkinsonview,UT,Rwanda,4.0,0,Low
68,Non-binary,Master's,Single,92153.0,735.0,,Home,Unemployed,11,Excellent,0.176347143896967,76176.0,,Josephport,GA,Lao People's Democratic Republic,,2,Low
40,Female,Master's,Divorced,23543.0,630.0,17497.0,Personal,Unemployed,9,Excellent,0.1654218654692549,118028.0,1.0,Ochoamouth,CO,Malta,2.0,2,Medium
58,Female,Bachelor's,Married,79341.0,609.0,7509.0,Home,Employed,1,Fair,0.12718124253937632,,4.0,Cassandrafurt,SD,Turkey,3.0,2,High
26,Non-binary,Master's,Single,48357.0,607.0,24708.0,Business,Unemployed,16,Excellent,0.2484694385113599,61144.0,2.0,Gaymouth,DC,Cook Islands,4.0,1,Low
41,Female,High School,Single,105834.0,,35326.0,Business,Employed,14,Excellent,0.13260348177691386,175192.0,0.0,Morganmouth,ID,Zimbabwe,0.0,0,Low
36,Non-binary,PhD,Married,94684.0,623.0,33879.0,Home,Employed,0,Poor,0.32084948081203357,126499.0,2.0,Robertshire,MD,San Marino,0.0,1,Low
45,Female,PhD,Widowed,85792.0,620.0,47866.0,Business,Self-employed,0,Poor,0.4954160337689416,121986.0,4.0,Johnsonfort,OR,Kiribati,4.0,1,Low
51,Non-binary,High School,Single,96326.0,662.0,40996.0,Business,Employed,16,Poor,0.5404145082644736,142943.0,4.0,Port Michelle,ID,Benin,,0,Medium
67,Female,Bachelor's,Married,55255.0,621.0,9360.0,Personal,Unemployed,19,Fair,0.31965099833462185,191214.0,,Changshire,GA,Hungary,0.0,0,Low
37,Non-binary,Bachelor's,Single,72474.0,730.0,39703.0,Auto,Self-employed,19,Poor,0.29006904069671546,141483.0,,North Rachel,MP,Mali,,1,Low
37,Male,PhD,Single,112796.0,,37634.0,Personal,Self-employed,9,Poor,0.4039451891273198,140597.0,2.0,Patrickberg,SD,Papua New Guinea,1.0,1,Medium
20,Male,Bachelor's,Married,94979.0,780.0,36210.0,Home,Employed,16,Excellent,0.2502388627602299,86132.0,,Ayalabury,MO,Russian Federation,0.0,0,Medium
53,Non-binary,High School,Married,37882.0,756.0,20860.0,Home,Employed,17,Poor,0.3024889297228047,217207.0,4.0,South Stephen,AK,Argentina,0.0,0,Medium
51,Male,PhD,Married,33550.0,674.0,8505.0,Home,Self-employed,19,Good,0.10550358129745183,48755.0,,South Melissabury,LA,Philippines,2.0,1,Medium
42,Non-binary,Bachelor's,Divorced,,615.0,,Auto,Employed,3,Poor,0.4282578875969669,192986.0,,Wrightberg,NY,Antigua and Barbuda,1.0,0,Low
24,Male,Master's,Divorced,,,47886.0,Auto,Employed,17,Fair,0.3065625566546496,295096.0,0.0,Beckyfurt,SC,Marshall Islands,0.0,0,Low
45,Female,Bachelor's,Divorced,68352.0,727.0,21788.0,Home,Self-employed,16,Fair,0.3021218264745942,,3.0,North Daniel,NJ,Philippines,0.0,1,High
23,Male,High School,Married,94693.0,686.0,17217.0,Auto,Self-employed,10,Fair,0.4354304709260306,180916.0,3.0,South Johnton,NV,Timor-Leste,2.0,1,Medium
31,Male,PhD,Divorced,,714.0,31033.0,Home,Employed,19,Poor,0.3814864292197814,,1.0,Christopherfurt,GU,Antigua and Barbuda,3.0,2,Medium
20,Male,Bachelor's,Widowed,74288.0,,27005.0,Home,Self-employed,4,Excellent,0.23757391758415644,142859.0,1.0,Jenniferborough,AZ,Holy See (Vatican City State),0.0,1,Low
31,Male,Bachelor's,Divorced,79720.0,786.0,31680.0,Home,Employed,13,Fair,0.5387516681921353,227798.0,2.0,Rossbury,MH,Lesotho,3.0,1,Low
30,Female,Master's,Widowed,,740.0,46770.0,Home,Self-employed,14,Fair,0.4452395960837938,261249.0,2.0,Benjaminview,SC,Panama,3.0,2,Low
69,Male,Master's,Widowed,21942.0,762.0,30550.0,Personal,Unemployed,3,Poor,0.5308324846630029,180992.0,1.0,Stewartside,VI,Uzbekistan,4.0,2,Low
67,Male,Bachelor's,Married,47946.0,,7693.0,Business,Employed,7,Good,0.5262399701256848,,1.0,Fullerhaven,CO,Ireland,2.0,1,Low
47,Female,Master's,Married,52624.0,691.0,14339.0,Auto,Self-employed,14,Fair,0.30021774133804235,266784.0,,Robertland,WA,North Macedonia,1.0,1,Medium
39,Male,High School,Single,87806.0,622.0,13438.0,Business,Unemployed,15,Poor,0.1368282193489819,250655.0,3.0,Bernardfort,IL,Luxembourg,3.0,0,Medium
57,Non-binary,Bachelor's,Widowed,113513.0,642.0,22797.0,Personal,Employed,6,Good,0.18397383920434499,285316.0,1.0,South Brian,MH,Reunion,3.0,0,Low
27,Male,Bachelor's,Married,32416.0,696.0,7446.0,Personal,Employed,5,Fair,0.5417494994403738,,1.0,Robinsontown,NY,Finland,4.0,1,Medium
24,Female,High School,Single,36238.0,755.0,21012.0,Business,Employed,6,Good,0.42016240455845133,,0.0,Cathyton,OR,Austria,0.0,0,Low
68,Female,Master's,Married,80690.0,782.0,,Auto,Unemployed,18,Poor,0.46941963815428933,28872.0,1.0,South Brandon,VI,Panama,1.0,0,Medium
52,Male,PhD,Divorced,,717.0,8706.0,Auto,Employed,19,Fair,0.31313885414300047,236277.0,0.0,North Jessicachester,TX,Algeria,3.0,2,Low
21,Non-binary,Master's,Divorced,23323.0,694.0,9995.0,Personal,Employed,12,Fair,0.10596750452151069,208104.0,,North Rachelberg,MP,Latvia,4.0,1,Low
24,Non-binary,High School,Married,87952.0,646.0,13427.0,Business,Employed,19,Excellent,0.442683993546122,,3.0,Laurenstad,CA,Indonesia,3.0,2,Low
58,Male,Master's,Single,67879.0,703.0,,Auto,Self-employed,6,Good,0.37770205792542155,26320.0,3.0,West Tiffanymouth,MA,Tuvalu,,0,Medium
23,Female,Bachelor's,Widowed,,734.0,47580.0,Business,Self-employed,5,Excellent,0.14766079434281595,271788.0,1.0,South Katherinefurt,OK,Swaziland,0.0,1,Low
35,Female,Master's,Divorced,101985.0,,33066.0,Personal,Unemployed,19,Excellent,0.4940742069722196,292682.0,3.0,Ashleymouth,PW,New Zealand,2.0,0,Low
37,Non-binary,High School,Widowed,102705.0,,42005.0,Home,Self-employed,7,Good,0.5007856870473518,,0.0,Loganville,HI,Sweden,1.0,1,Low
41,Male,High School,Married,68716.0,685.0,,Personal,Unemployed,16,Good,0.3507311653529691,,2.0,West Crystalfort,LA,Mozambique,,0,Low
31,Male,High School,Widowed,,734.0,10913.0,Business,Unemployed,13,Excellent,0.3066999506825404,80892.0,3.0,West Rebekahbury,NH,Cameroon,1.0,2,Low
35,Female,Master's,Widowed,40069.0,,20239.0,Auto,Self-employed,1,Good,0.5676423475963349,,0.0,Aaronport,IL,Nicaragua,0.0,0,Low
56,Non-binary,Bachelor's,Widowed,101298.0,705.0,48645.0,Business,Employed,6,Good,0.4160648016370989,160944.0,4.0,South Peterfort,OK,Reunion,0.0,2,Medium
51,Female,Bachelor's,Widowed,37603.0,772.0,19478.0,Auto,Employed,8,Poor,0.18581834730136929,236320.0,4.0,South Kenneth,NH,Guadeloupe,1.0,1,Low
42,Female,Master's,Married,26714.0,659.0,,Home,Employed,19,Fair,0.25139640864544055,218074.0,0.0,Hillshire,MO,Egypt,4.0,1,Medium
25,Female,Master's,Divorced,30219.0,793.0,19412.0,Auto,Self-employed,11,Poor,0.30438666106587275,145221.0,2.0,East Dakotatown,LA,Tonga,4.0,2,Medium
62,Male,Bachelor's,Married,102694.0,741.0,13421.0,Business,Unemployed,11,Good,0.11472560015266661,172032.0,1.0,Lake Amymouth,KY,Saint Pierre and Miquelon,3.0,0,Low
45,Female,PhD,Single,21460.0,753.0,29571.0,Auto,Unemployed,11,Good,0.2625081957943265,253123.0,2.0,North Margaretburgh,OK,Central African Republic,1.0,0,Low
66,Female,Master's,Divorced,87203.0,684.0,,Personal,Self-employed,18,Poor,0.4996070691404433,30367.0,0.0,Donnaview,OH,Ethiopia,,1,Low
30,Non-binary,PhD,Single,73095.0,743.0,29140.0,Home,Self-employed,6,Good,0.10103921840364441,133587.0,0.0,South Meganborough,TX,Lao People's Democratic Republic,2.0,0,Low
48,Female,PhD,Divorced,107941.0,795.0,38870.0,Home,Unemployed,8,Fair,0.14151892217754866,217186.0,,Meganmouth,NM,Jersey,4.0,1,High
63,Female,Master's,Single,101785.0,675.0,37836.0,Auto,Employed,13,Good,0.10385461297221363,49592.0,3.0,West Jason,CA,Congo,2.0,2,Low
46,Non-binary,PhD,Married,42991.0,,11480.0,Personal,Unemployed,3,Poor,0.45291261539297456,195907.0,1.0,Andrewport,LA,Libyan Arab Jamahiriya,,0,Medium
23,Female,Master's,Married,34878.0,,28202.0,Home,Unemployed,4,Fair,0.24938921263648792,35590.0,2.0,Teresamouth,MO,Bermuda,1.0,1,Low
31,Female,High School,Widowed,69831.0,631.0,38757.0,Personal,Self-employed,5,Excellent,0.40648272231827476,,4.0,Freemanbury,WV,Djibouti,4.0,2,Medium
34,Non-binary,High School,Married,96700.0,739.0,40264.0,Home,Self-employed,3,Poor,0.5669409699650024,234833.0,,West Raymondborough,LA,Greece,3.0,1,Low
47,Non-binary,High School,Single,52191.0,641.0,,Personal,Unemployed,17,Fair,0.22477251026080977,135638.0,,Jessicabury,PW,El Salvador,1.0,2,Low
64,Non-binary,High School,Married,110047.0,790.0,20418.0,Business,Employed,9,Good,0.44605238640554923,,0.0,South Ryan,IA,Zambia,1.0,1,Low
34,Non-binary,Master's,Single,25837.0,621.0,,Home,Employed,10,Fair,0.29259314507731404,164441.0,4.0,North Cherylhaven,OH,Iceland,0.0,0,Low
51,Male,PhD,Married,,777.0,28365.0,Personal,Employed,11,Fair,0.3269402130669098,207625.0,3.0,Lake Richard,ND,Myanmar,4.0,2,Medium
57,Male,Bachelor's,Widowed,99900.0,,26399.0,Auto,Employed,13,Excellent,0.32061378485444236,113684.0,0.0,Elizabethland,MT,United States of America,3.0,2,Low
59,Male,High School,Single,,694.0,38231.0,Home,Unemployed,15,Poor,0.41159554227318584,185205.0,0.0,Julieborough,NJ,Spain,1.0,2,Medium
19,Female,Master's,Single,69616.0,743.0,5258.0,Auto,Employed,14,Fair,0.5921969790356645,140259.0,0.0,North Lindsayhaven,IL,Japan,2.0,1,Low
37,Male,Bachelor's,Married,57874.0,,41261.0,Home,Unemployed,0,Good,0.35659128217854374,,0.0,Jenkinsburgh,LA,Bulgaria,,1,High
69,Female,PhD,Married,100781.0,788.0,,Business,Employed,4,Good,0.4202015691241837,198474.0,,West Jenniferside,MA,Mongolia,3.0,1,Low
36,Male,High School,Widowed,21658.0,684.0,22576.0,Home,Unemployed,6,Poor,0.5755548482669249,131258.0,,Trevorhaven,AZ,Holy See (Vatican City State),3.0,2,Low
39,Female,High School,Married,,665.0,46602.0,Personal,Unemployed,16,Poor,0.3017584937673604,284443.0,3.0,Costafort,ID,Andorra,4.0,1,Low
50,Male,Bachelor's,Single,79430.0,788.0,45703.0,Home,Self-employed,10,Excellent,0.17721643853136318,187198.0,3.0,Scottshire,ID,Turkey,3.0,1,Low
32,Non-binary,PhD,Widowed,64390.0,723.0,36594.0,Auto,Self-employed,13,Good,0.44281714194206856,,4.0,West Robertside,ID,Bosnia and Herzegovina,0.0,2,Medium
22,Female,Master's,Single,69703.0,796.0,,Home,Employed,17,Excellent,0.27780502679352537,,4.0,Taylorborough,MT,Zambia,0.0,2,Low
37,Female,High School,Widowed,62113.0,605.0,,Personal,Employed,1,Fair,0.3343406673282777,119879.0,2.0,North Christopher,PR,Paraguay,1.0,0,Low
69,Female,PhD,Single,114240.0,742.0,14747.0,Business,Unemployed,9,Good,0.5017760151494256,233742.0,4.0,Port William,SC,India,1.0,0,Low
24,Female,High School,Single,54422.0,,,Auto,Unemployed,19,Good,0.34293381014124025,172497.0,,Port Emilyburgh,MP,Czech Republic,1.0,1,High
54,Non-binary,Master's,Married,36746.0,690.0,48927.0,Home,Unemployed,10,Fair,0.46141179659885156,276946.0,4.0,East Michaelside,MN,Saint Helena,2.0,0,Low
60,Non-binary,PhD,Married,81388.0,622.0,42876.0,Business,Self-employed,14,Fair,0.1317234806128124,111799.0,4.0,Ramirezside,WV,Guam,3.0,0,Medium
30,Female,Bachelor's,Widowed,,612.0,49506.0,Home,Self-employed,7,Poor,0.259690858042666,279242.0,1.0,Duanefort,WA,Suriname,,2,Low
59,Non-binary,Bachelor's,Single,,,,Business,Employed,3,Fair,0.16650653357468795,172868.0,1.0,Guerreroport,LA,Congo,1.0,0,Low
28,Non-binary,PhD,Widowed,23722.0,735.0,,Home,Employed,7,Excellent,0.23603383800296004,,0.0,East Michaelchester,RI,Iceland,1.0,0,Medium
41,Male,PhD,Married,87741.0,614.0,,Business,Self-employed,12,Good,0.349436529322125,192452.0,1.0,Laurahaven,HI,Guam,3.0,0,High
50,Female,PhD,Married,54890.0,740.0,5827.0,Home,Unemployed,4,Fair,0.42864930165214477,252914.0,3.0,Harrisontown,PA,Lesotho,2.0,2,Low
47,Male,PhD,Widowed,,618.0,9701.0,Home,Self-employed,8,Good,0.5898354234636312,189153.0,0.0,Charleschester,AL,Nicaragua,,2,Low
32,Male,High School,Married,62800.0,,17700.0,Business,Employed,9,Poor,0.5403252661711178,21636.0,2.0,North Isabella,TN,Lebanon,2.0,1,Low
69,Non-binary,PhD,Married,101344.0,743.0,43385.0,Auto,Unemployed,11,Good,0.3908035687984649,112445.0,0.0,Davidfurt,AL,Bulgaria,,2,Medium
64,Female,Bachelor's,Divorced,101761.0,710.0,33878.0,Personal,Unemployed,18,Poor,0.22788356325057876,,,Walkerton,IL,Singapore,1.0,1,High
