date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM
2024-07-29T15:56:29+02:00,BDMWDOUBLES-----------GPD-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR01,BAEK Ha Na / LEE So Hee,Team,KOR,Korea,2,POINTS,W,
2024-07-29T15:56:29+02:00,BDMWDOUBLES-----------GPD-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-FRA01,LAMBERT Margot / TRAN Anne,Team,FRA,France,0,POINTS,L,
2024-07-29T21:04:54+02:00,BDMWDOUBLES-----------GPD-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-THA01,KITITHARAKUL Jongkolphan / PRAJONGJAI Rawinda,Team,THA,Thailand,1,POINTS,L,
2024-07-29T21:04:54+02:00,BDMWDOUBLES-----------GPD-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-DEN01,FRUERGAARD Maiken / THYGESEN Sara,Team,DEN,Denmark,2,POINTS,W,
2024-07-30T10:00:37+02:00,BDMWDOUBLES-----------GPB-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-BUL01,STOEVA Gabriela / STOEVA Stefani,Team,BUL,Bulgaria,2,POINTS,W,
2024-07-30T10:00:37+02:00,BDMWDOUBLES-----------GPB-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-USA01,XU Annie / XU Kerry,Team,USA,United States,0,POINTS,L,
2024-07-30T10:16:43+02:00,BDMWDOUBLES-----------GPA-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-07-30T10:16:43+02:00,BDMWDOUBLES-----------GPA-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN02,MATSUMOTO Mayu / NAGAHARA Wakana,Team,JPN,Japan,0,POINTS,L,
2024-07-30T11:00:18+02:00,BDMWDOUBLES-----------GPA-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-INA01,RAHAYU Apriyani / RAMADHANTI Siti Fadia Silva,Team,INA,Indonesia,0,POINTS,L,
2024-07-30T11:00:18+02:00,BDMWDOUBLES-----------GPA-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,2,POINTS,W,
2024-07-30T11:10:31+02:00,BDMWDOUBLES-----------GPB-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,2,POINTS,W,
2024-07-30T11:10:31+02:00,BDMWDOUBLES-----------GPB-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-HKG01,YEUNG Nga Ting / YEUNG Pui Lam,Team,HKG,"Hong Kong, China",0,POINTS,L,
2024-07-30T15:04:41+02:00,BDMWDOUBLES-----------GPC-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,0,POINTS,L,
2024-07-30T15:04:41+02:00,BDMWDOUBLES-----------GPC-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR02,KIM So Yeong / KONG Hee Yong,Team,KOR,Korea,2,POINTS,W,
2024-07-30T15:32:13+02:00,BDMWDOUBLES-----------GPC-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-IND01,CRASTO Tanisha / PONNAPPA Ashwini,Team,IND,India,0,POINTS,L,
2024-07-30T15:32:13+02:00,BDMWDOUBLES-----------GPC-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-AUS01,MAPASA Setyana / YU Angela,Team,AUS,Australia,2,POINTS,W,
2024-07-30T21:57:16+02:00,BDMWDOUBLES-----------GPD-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR01,BAEK Ha Na / LEE So Hee,Team,KOR,Korea,2,POINTS,W,
2024-07-30T21:57:16+02:00,BDMWDOUBLES-----------GPD-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-THA01,KITITHARAKUL Jongkolphan / PRAJONGJAI Rawinda,Team,THA,Thailand,0,POINTS,L,
2024-07-30T22:03:35+02:00,BDMWDOUBLES-----------GPD-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-FRA01,LAMBERT Margot / TRAN Anne,Team,FRA,France,0,POINTS,L,
2024-07-30T22:03:35+02:00,BDMWDOUBLES-----------GPD-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-DEN01,FRUERGAARD Maiken / THYGESEN Sara,Team,DEN,Denmark,2,POINTS,W,
2024-08-01T09:15:24+02:00,BDMWDOUBLES-----------QFNL000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,2,POINTS,W,
2024-08-01T09:15:24+02:00,BDMWDOUBLES-----------QFNL000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-DEN01,FRUERGAARD Maiken / THYGESEN Sara,Team,DEN,Denmark,0,POINTS,L,
2024-08-01T09:16:40+02:00,BDMWDOUBLES-----------QFNL000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR02,KIM So Yeong / KONG Hee Yong,Team,KOR,Korea,0,POINTS,L,
2024-08-01T09:16:40+02:00,BDMWDOUBLES-----------QFNL000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,2,POINTS,W,
2024-08-01T09:18:48+02:00,BDMWDOUBLES-----------QFNL000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-08-01T09:18:48+02:00,BDMWDOUBLES-----------QFNL000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-BUL01,STOEVA Gabriela / STOEVA Stefani,Team,BUL,Bulgaria,0,POINTS,L,
2024-08-01T10:22:52+02:00,BDMWDOUBLES-----------QFNL000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR01,BAEK Ha Na / LEE So Hee,Team,KOR,Korea,0,POINTS,L,
2024-08-01T10:22:52+02:00,BDMWDOUBLES-----------QFNL000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Quarterfinal,Quarterfinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,2,POINTS,W,
2024-08-02T09:51:54+02:00,BDMWDOUBLES-----------SFNL000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Semifinal,Semifinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-08-02T09:51:54+02:00,BDMWDOUBLES-----------SFNL000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Semifinal,Semifinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,1,POINTS,L,
2024-08-02T11:08:01+02:00,BDMWDOUBLES-----------SFNL000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Semifinal,Semifinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,2,POINTS,W,
2024-08-02T11:08:01+02:00,BDMWDOUBLES-----------SFNL000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Semifinal,Semifinal,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,0,POINTS,L,
2024-08-03T15:47:13+02:00,BDMWDOUBLES-----------FNL-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Bronze Medal Match,Bronze Medal Match,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,0,POINTS,L,
2024-08-03T15:47:13+02:00,BDMWDOUBLES-----------FNL-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Bronze Medal Match,Bronze Medal Match,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,2,POINTS,W,
2024-08-03T17:10:28+02:00,BDMWDOUBLES-----------FNL-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Gold Medal Match,Gold Medal Match,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-08-03T17:10:28+02:00,BDMWDOUBLES-----------FNL-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Gold Medal Match,Gold Medal Match,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,0,POINTS,L,
2024-07-27T09:03:56+02:00,BDMWSINGLES-----------GPN-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1913436,HE Bing Jiao,Person,CHN,China,2,POINTS,W,
2024-07-27T09:03:56+02:00,BDMWSINGLES-----------GPN-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1946887,AZZAHRA Keisha Fatimah,Person,AZE,Azerbaijan,0,POINTS,L,
2024-07-27T09:53:20+02:00,BDMWSINGLES-----------GPI-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1536651,YEO Jia Min,Person,SGP,Singapore,2,POINTS,W,
2024-07-27T09:53:20+02:00,BDMWSINGLES-----------GPI-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1894540,YAVARIVAFA Dorsa,Person,EOR,EOR,0,POINTS,L,
2024-07-27T15:38:09+02:00,BDMWSINGLES-----------GPD-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,1926323,KATETHONG Supanida,Person,THA,Thailand,2,POINTS,W,
2024-07-27T15:38:09+02:00,BDMWSINGLES-----------GPD-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,1930706,VIANA VIERA Juliana,Person,BRA,Brazil,0,POINTS,L,
2024-07-27T16:00:01+02:00,BDMWSINGLES-----------GPH-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group H,Group Play Stage - Group H,W,Badminton,BDM,La Chapelle Arena,1891504,KIM Ga Eun,Person,KOR,Korea,2,POINTS,W,
2024-07-27T16:00:01+02:00,BDMWSINGLES-----------GPH-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group H,Group Play Stage - Group H,W,Badminton,BDM,La Chapelle Arena,1964529,SCHOLTZ Johanita,Person,RSA,South Africa,0,POINTS,L,
2024-07-27T20:06:58+02:00,BDMWSINGLES-----------GPK-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group K,Group Play Stage - Group K,W,Badminton,BDM,La Chapelle Arena,1955631,ZHANG Beiwen,Person,USA,United States,2,POINTS,W,
2024-07-27T20:06:58+02:00,BDMWSINGLES-----------GPK-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group K,Group Play Stage - Group K,W,Badminton,BDM,La Chapelle Arena,1939668,HO Tiffany,Person,AUS,Australia,0,POINTS,L,
2024-07-27T20:19:50+02:00,BDMWSINGLES-----------GPC-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,1541610,YAMAGUCHI Akane,Person,JPN,Japan,2,POINTS,W,
2024-07-27T20:19:50+02:00,BDMWSINGLES-----------GPC-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,1936214,THET HTAR Thuzar,Person,MYA,Myanmar,0,POINTS,L,
2024-07-28T09:53:27+02:00,BDMWSINGLES-----------GPM-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group M,Group Play Stage - Group M,W,Badminton,BDM,La Chapelle Arena,1539157,PUSARLA V. Sindhu,Person,IND,India,2,POINTS,W,
2024-07-28T09:53:27+02:00,BDMWSINGLES-----------GPM-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group M,Group Play Stage - Group M,W,Badminton,BDM,La Chapelle Arena,1556598,ABDUL RAZZAQ Fathimath Nabaaha,Person,MDV,Maldives,0,POINTS,L,
2024-07-28T10:02:50+02:00,BDMWSINGLES-----------GPE-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group E,Group Play Stage - Group E,W,Badminton,BDM,La Chapelle Arena,1570051,TAI Tzu Ying,Person,TPE,Chinese Taipei,2,POINTS,W,
2024-07-28T10:02:50+02:00,BDMWSINGLES-----------GPE-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group E,Group Play Stage - Group E,W,Badminton,BDM,La Chapelle Arena,1903114,TAN Lianne,Person,BEL,Belgium,0,POINTS,L,
2024-07-28T11:49:48+02:00,BDMWSINGLES-----------GPJ-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group J,Group Play Stage - Group J,W,Badminton,BDM,La Chapelle Arena,1541633,OHORI Aya,Person,JPN,Japan,2,POINTS,W,
2024-07-28T11:49:48+02:00,BDMWSINGLES-----------GPJ-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group J,Group Play Stage - Group J,W,Badminton,BDM,La Chapelle Arena,1562628,ARIN Neslihan,Person,TUR,Türkiye,0,POINTS,L,
2024-07-28T15:21:53+02:00,BDMWSINGLES-----------GPG-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group G,Group Play Stage - Group G,W,Badminton,BDM,La Chapelle Arena,1926315,TUNJUNG Gregoria Mariska,Person,INA,Indonesia,2,POINTS,W,
2024-07-28T15:21:53+02:00,BDMWSINGLES-----------GPG-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group G,Group Play Stage - Group G,W,Badminton,BDM,La Chapelle Arena,1912783,BUHROVA Polina,Person,UKR,Ukraine,0,POINTS,L,
2024-07-28T15:54:50+02:00,BDMWSINGLES-----------GPP-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group P,Group Play Stage - Group P,W,Badminton,BDM,La Chapelle Arena,1913434,CHEN Yu Fei,Person,CHN,China,2,POINTS,W,
2024-07-28T15:54:50+02:00,BDMWSINGLES-----------GPP-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group P,Group Play Stage - Group P,W,Badminton,BDM,La Chapelle Arena,1556645,LI Yvonne,Person,GER,Germany,1,POINTS,L,
2024-07-28T16:35:34+02:00,BDMWSINGLES-----------GPA-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,1891498,AN Se Young,Person,KOR,Korea,2,POINTS,W,
2024-07-28T16:35:34+02:00,BDMWSINGLES-----------GPA-000300--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,1551330,NALBANTOVA Kaloyana,Person,BUL,Bulgaria,0,POINTS,L,
2024-07-28T20:14:32+02:00,BDMWSINGLES-----------GPL-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group L,Group Play Stage - Group L,W,Badminton,BDM,La Chapelle Arena,1950258,MARIN Carolina,Person,ESP,Spain,2,POINTS,W,
2024-07-28T20:14:32+02:00,BDMWSINGLES-----------GPL-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group L,Group Play Stage - Group L,W,Badminton,BDM,La Chapelle Arena,1977870,STADELMANN Jenjira,Person,SUI,Switzerland,0,POINTS,L,
2024-07-29T09:08:48+02:00,BDMWSINGLES-----------GPN-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1895936,GILMOUR Kirsty,Person,GBR,Great Britain,2,POINTS,W,
2024-07-29T09:08:48+02:00,BDMWSINGLES-----------GPN-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1946887,AZZAHRA Keisha Fatimah,Person,AZE,Azerbaijan,0,POINTS,L,
2024-07-29T11:31:42+02:00,BDMWSINGLES-----------GPI-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1552017,FOO KUNE Kate,Person,MRI,Mauritius,2,POINTS,W,
2024-07-29T11:31:42+02:00,BDMWSINGLES-----------GPI-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1894540,YAVARIVAFA Dorsa,Person,EOR,EOR,0,POINTS,L,
2024-07-29T14:33:19+02:00,BDMWSINGLES-----------GPH-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group H,Group Play Stage - Group H,W,Badminton,BDM,La Chapelle Arena,1566609,GOH Jin Wei,Person,MAS,Malaysia,2,POINTS,W,
2024-07-29T14:33:19+02:00,BDMWSINGLES-----------GPH-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group H,Group Play Stage - Group H,W,Badminton,BDM,La Chapelle Arena,1964529,SCHOLTZ Johanita,Person,RSA,South Africa,0,POINTS,L,
2024-07-29T15:33:12+02:00,BDMWSINGLES-----------GPD-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,1925168,LO Sin Yan Happy,Person,HKG,"Hong Kong, China",0,POINTS,L,
2024-07-29T15:33:12+02:00,BDMWSINGLES-----------GPD-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,1930706,VIANA VIERA Juliana,Person,BRA,Brazil,2,POINTS,W,
2024-07-29T20:25:32+02:00,BDMWSINGLES-----------GPC-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,1958808,LI Michelle,Person,CAN,Canada,2,POINTS,W,
2024-07-29T20:25:32+02:00,BDMWSINGLES-----------GPC-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,1936214,THET HTAR Thuzar,Person,MYA,Myanmar,0,POINTS,L,
2024-07-29T21:44:15+02:00,BDMWSINGLES-----------GPK-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group K,Group Play Stage - Group K,W,Badminton,BDM,La Chapelle Arena,1568171,NGUYEN Thuy Linh,Person,VIE,Vietnam,2,POINTS,W,
2024-07-29T21:44:15+02:00,BDMWSINGLES-----------GPK-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group K,Group Play Stage - Group K,W,Badminton,BDM,La Chapelle Arena,1939668,HO Tiffany,Person,AUS,Australia,0,POINTS,L,
2024-07-30T09:06:25+02:00,BDMWSINGLES-----------GPM-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group M,Group Play Stage - Group M,W,Badminton,BDM,La Chapelle Arena,1910393,KUUBA Kristin,Person,EST,Estonia,2,POINTS,W,
2024-07-30T09:06:25+02:00,BDMWSINGLES-----------GPM-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group M,Group Play Stage - Group M,W,Badminton,BDM,La Chapelle Arena,1556598,ABDUL RAZZAQ Fathimath Nabaaha,Person,MDV,Maldives,0,POINTS,L,
2024-07-30T09:07:49+02:00,BDMWSINGLES-----------GPE-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group E,Group Play Stage - Group E,W,Badminton,BDM,La Chapelle Arena,1926346,INTANON Ratchanok,Person,THA,Thailand,2,POINTS,W,
2024-07-30T09:07:49+02:00,BDMWSINGLES-----------GPE-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group E,Group Play Stage - Group E,W,Badminton,BDM,La Chapelle Arena,1903114,TAN Lianne,Person,BEL,Belgium,0,POINTS,L,
2024-07-30T10:03:45+02:00,BDMWSINGLES-----------GPJ-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group J,Group Play Stage - Group J,W,Badminton,BDM,La Chapelle Arena,1935517,CASTILLO Ines Lucia,Person,PER,Peru,0,POINTS,L,
2024-07-30T10:03:45+02:00,BDMWSINGLES-----------GPJ-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group J,Group Play Stage - Group J,W,Badminton,BDM,La Chapelle Arena,1562628,ARIN Neslihan,Person,TUR,Türkiye,2,POINTS,W,
2024-07-30T12:08:36+02:00,BDMWSINGLES-----------GPG-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group G,Group Play Stage - Group G,W,Badminton,BDM,La Chapelle Arena,1942366,SVABIKOVA Tereza,Person,CZE,Czechia,1,POINTS,L,
2024-07-30T12:08:36+02:00,BDMWSINGLES-----------GPG-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group G,Group Play Stage - Group G,W,Badminton,BDM,La Chapelle Arena,1912783,BUHROVA Polina,Person,UKR,Ukraine,2,POINTS,W,
2024-07-30T14:50:01+02:00,BDMWSINGLES-----------GPA-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,1935081,QI Xuefei,Person,FRA,France,0,POINTS,L,
2024-07-30T14:50:01+02:00,BDMWSINGLES-----------GPA-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,1551330,NALBANTOVA Kaloyana,Person,BUL,Bulgaria,2,POINTS,W,
2024-07-30T16:04:33+02:00,BDMWSINGLES-----------GPP-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group P,Group Play Stage - Group P,W,Badminton,BDM,La Chapelle Arena,1888996,BLICHFELDT Mia,Person,DEN,Denmark,2,POINTS,W,
2024-07-30T16:04:33+02:00,BDMWSINGLES-----------GPP-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group P,Group Play Stage - Group P,W,Badminton,BDM,La Chapelle Arena,1556645,LI Yvonne,Person,GER,Germany,1,POINTS,L,
2024-07-30T18:21:05+02:00,BDMWSINGLES-----------GPL-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group L,Group Play Stage - Group L,W,Badminton,BDM,La Chapelle Arena,1539948,DARRAGH Rachael,Person,IRL,Ireland,1,POINTS,L,
2024-07-30T18:21:05+02:00,BDMWSINGLES-----------GPL-000200--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group L,Group Play Stage - Group L,W,Badminton,BDM,La Chapelle Arena,1977870,STADELMANN Jenjira,Person,SUI,Switzerland,2,POINTS,W,
2024-07-30T20:18:29+02:00,BDMWSINGLES-----------GPN-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1913436,HE Bing Jiao,Person,CHN,China,2,POINTS,W,
2024-07-30T20:18:29+02:00,BDMWSINGLES-----------GPN-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group N,Group Play Stage - Group N,W,Badminton,BDM,La Chapelle Arena,1895936,GILMOUR Kirsty,Person,GBR,Great Britain,0,POINTS,L,
2024-07-30T20:53:52+02:00,BDMWSINGLES-----------GPI-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1536651,YEO Jia Min,Person,SGP,Singapore,2,POINTS,W,
2024-07-30T20:53:52+02:00,BDMWSINGLES-----------GPI-000100--,BDMWSINGLES,Women's Singles,Women's Singles Group Play Stage - Group I,Group Play Stage - Group I,W,Badminton,BDM,La Chapelle Arena,1552017,FOO KUNE Kate,Person,MRI,Mauritius,0,POINTS,L,
