code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports
1950281,True,PARRA VERGARA Diego Santiago Andres,PARRA VERGARA DSA,Diego Santiago Andres PARRA VERGARA,Male,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0.0,0.0,['Shooting'],['10m Air Pistol Men'],2008-03-29,SANTIAGO,Chile,SANTIAGO,Chile,Prince of Shooting,,Student,,"Father, Juan. Mother, Edith. Older brother, Juan Eduardo",Spanish,National: Fernando Herrera Toro,His father encouraged him to take up the sport,,"His family, especially his father","""Surrendering was not, is not, nor will be an option."" (Athlete, 27 Apr 2024)","Older brother, Juan Eduardo (shooting), competes for Chile in pistol shooting",,
1950301,True,DUFFY Colin,DUFFY C,Colin DUFFY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,0.0,['Sport Climbing'],"[""Men's Boulder & Lead""]",2003-12-10,"BROOMFIELD, CO",United States,"DENVER, CO",United States,,Hanging out with his friends and doing puzzles. Can solve a Rubik’s Cube in under 15 seconds. Loves animals and has rescued a dog and a cat,"Athlete, student","Attends the University of Colorado Boulder (CO, USA), majoring in Open Engineering with the intention of going into applied mathematics","Father, Eric. Mother, Nancy",English,"Personal: Robyn Erbesfield-Raboutou (USA), Ryan Arment (USA)",Was a natural on the wall and persistently asked his parents to take him to practise. Worked his way up through the hierarchy of the climbing gyms,"Climbers:<br>Tomoa Narasaki (JPN), three-time world champion - two in bouldering (2016, 2019), one in combined (2019).</p><p>Adam Ondra (CZE), 12-time world championship medallist (five gold, five silver, two bronze).</p><p>Chris Sharma (USA), 1997 World Championships silver medallist and 1995 World Youth champion. One of the most influential climbers in history",,"“I don’t give up easily on a boulder. Even if something seems out of reach at first, I will just push myself past the point of enjoyment.” (climbing.com, 23 Jun 2021)",,,
1950302,True,GROSSMAN Natalia,GROSSMAN N,Natalia GROSSMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,161.0,0.0,['Sport Climbing'],"[""Women's Boulder & Lead""]",2001-06-22,"SANTA CRUZ, CA",United States,"SALT LAKE CITY, UT",United States,,"Travelling, meeting new people",Athlete,"Graduated with a major in Psychology and minor in Business from the University of Colorado, Boulder (USA)","Father, Joe. Mother, Norma","English, Spanish","Personal: Robyn Erbesfield-Raboutou (USA), fellow climber Brooke Raboutou's mother","It looked fun and captivating to her when she saw a climbing gym nearby at just four years old. As soon as she turned six she began climbing once a week, gradually increasing her frequency over time as her parents had initially insisted she wait until reaching that age to start","Climber Chris Sharma (USA), 1997 World Championships silver medallist (lead), 1995 World Youth champion.</p><p>Climber Daniel Woods (USA), 2010 World Cup winner in Vail, CO, USA (bouldering)",,"""Smile and fight."" (redbull.com, 28 Nov 2023)",,,
1950303,True,GRUPPER Jesse,GRUPPER J,Jesse GRUPPER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,181.0,0.0,['Sport Climbing'],"[""Men's Boulder & Lead""]",1997-01-06,"NEW YORK CITY, NY",United States,"UPPER MONTCLAIR, NJ",United States,,"Playing banjo, outdoor climbing","Athlete, research fellow","Graduated with a Bachelor's degree in Mechanical Engineering (2019) from Tufts University (Boston, MA, USA)",,English,,"Discovered the sport through his sister, who was taking classes at the local gym. ""When I was six, my parents found a climbing gym in a magazine, and thought it was the perfect fit for my sister. She instantly fell in love with it and started doing recreational lessons. I was dragged to the gym, and couldn't contain my excitement sitting on a couch."" (jessegrupper.weebly.com; olympics.com, 13 Jul 2023)","Climber Chris Sharma (USA), 1997 World Championships silver medallist (lead), 1995 World Youth champion.</p><p>Climber Tommy Caldwell (USA), one of the best all-around rock climbers in the history of the sport. Made history in January 2015 by achieving the first free ascent of The Dawn Wall on El Capitan at grade 9a (5.14d), alongside Kevin Jorgeson. Known for movie appearances in Free Solo (2018) and The Dawn Wall (2017).</p><p> ""They have always been the ones who have been pushing the needle since I was a kid. As far as the hardest climbs in the world or the biggest climbs in the world."" (olympics.com, 23 Apr 2024)",,"""I think that human performance and the ability to push the body have always been something that I look for in the sport. One of the most beautiful parts for me […] is when someone is able to do something that no one else was able to before. I would say that's always inspiring."" (olympics.com, 23 Apr 2024)",,,
1950304,True,HAMMER Zach,HAMMER Z,Zach HAMMER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,0.0,['Sport Climbing'],"[""Men's Speed""]",2006-05-29,"ANN HARBOR, MI",United States,"SALT LAKE CITY, UT",United States,,"Sacklining, kendama, playing frisbee",,,"Father, Gary. Brother, Max. Sister, Maggie",English,Personal: Brad Bar (USA),,"Sprinter Noah Lyles (USA), Olympic 200m bronze medallist (2020), six-time world champion (100m, 200m, 4x100m in 2023, 200m in 2022, 200m and 4x100m in 2019)",,,,,
1950305,True,HUNT Emma,HUNT E,Emma HUNT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,174.0,0.0,['Sport Climbing'],"[""Women's Speed""]",2003-04-01,"WOODSTOCK, GA",United States,,United States,,"Taking care of her dogs, baking, rock climbing","Athlete, student","Studies Science at Kennesaw State University (GA, USA)",,English,,"Took up climbing because her father tried climbing a portable climbing wall at a mall loved it, and they started as a family hobby",,,"She aims for a clear mind at the start of a race and during her climb. She believes that being relaxed and having fun are crucial; otherwise, doubts can cloud her mind. ""I think when you reach your fastest time you're just thinking so much about like, 'Go, go, go!' I am trying to keep it calm and remember to run a clean lap and just have fun."" (olympics.com, 10 June 2023)",,"Often gives herself a pep-talk, smiling with eyes closed and repeating a mantra before stepping onto the start pad",
1950306,True,KELLY Piper,KELLY P,Piper KELLY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165.0,0.0,['Sport Climbing'],"[""Women's Speed""]",1999-10-03,"INDIANAPOLIS, IN",United States,"SALT LAKE CITY, UT",United States,,,Athlete,"Graduated in 2023 with a degree in Exercise Science, and a minor in Psychology and Spanish from Xavier University (Cincinnati, OH, USA)","Father, John. Mother, Stephanie",English,Personal: Albert Ok,"At age 12, she returned to climbing after finding few peers who shared her passion. She joined a competitive team and quickly became captivated by speed climbing",,,"""Nothing is out of reach."" (eu.indystar.com, 13 Dec 2023)",,,
1950307,True,RABOUTOU Brooke,RABOUTOU B,Brooke RABOUTOU,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,157.0,0.0,['Sport Climbing'],"[""Women's Boulder & Lead""]",2001-04-09,"BOULDER, CO",United States,"BOULDER, CO",United States,,"Spending time with friends, surfing, travelling, sewing clothes",Athlete,"Graduated with a Bachelor's degree in Marketing (2023) from University of San Diego (CA, USA)","Father, Didier. Mother, Robyn. Older brother, Shawn",English,"Personal: Robyn Erbesfield-Raboutou (USA), her mother","Was introduced to the sport by her parents, who were professional rock climbers climbers. ""I was pretty much born into it. I started out as just a little baby climbing rocks. I think probably, opposite of most parents, instead of 'stop climbing that,' it was 'grab that, hang on that.'"" (nbcphiladelphia.com, 15 Jul 2024)","Artistic gymnast Shawn Johnson (USA), four-time Olympic medallist (one gold, three silver), three-time world championship medallist (three gold). </p><p>Artistic gymnast Nastia Liukin (USA), five-time Olympic medallist (one gold, three silver, one bronze), nine-time world championships medallist (four gold, five silver).</p><p>Artistic gymnast Simone Biles (USA), seven-time Olympic medallist (four gold, one silver, two bronze); 30-time world championship medallist (23 gold, four silver, three bronze)","Her brother. ""I am always inspired by how well he understands climbing and his body on the wall and aspire to be like him."" (lasportiva.com)","""It's not just about being strong but solving the problems in front of you."" (myInfo)</p><p>""You miss 100 per cent of the shots you don't take."" - Wayne Gretzky (lasportiva.com)","Father, Didier Raboutou (rock climbing), three-time World Cup champion.</p><p>Mother, Robyn Erbesfield-Raboutou (rock climbing), 1995 world champion, four-time World Cup champion. </p><p>Brother, Shawn Raboutou (rock climbing), became the first person to climb bouldering grade 9a/5.14d on more than one occasion (2022). Specialises in bouldering",,
1950309,True,WATSON Sam,WATSON S,Sam WATSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,0.0,['Sport Climbing'],"[""Men's Speed""]",2006-02-27,"SOUTHLAKE, TX",United States,,United States,Sam,"Playing chess, playing Mario Kart, watching basketball, learning languages",,,,English,Personal: Albert Ok,,"Basketball player Manu Ginobili (ARG), four-time National Basketball Association (NBA) champion (2003, 2005, 2007, 2014) with the San Antonio Spurs where he played his entire 16-year NBA career, two-time OIympic medallist (2004 gold, 2008 bronze), 2002 World Cup silver medallist.</p><p>Climber Janja Garnbret (SLO), 2020 Olympic gold medallist, 10-time world championship medallist (eight gold, two silver).</p><p>Climber Aleksandra Miroslaw (POL), 2020 Olympian, five-time world championship medallist (two gold, three bronze), three-time European championships medalllist (two gold, one silver), 2023 European Games silver medallist",,,,He must get around 10 hours of sleep and stay on a strict diet to continue to perform at peak performance,
1950366,True,BARROWS Ian,BARROWS I,Ian BARROWS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Men's Skiff""]",1995-01-14,ST THOMAS,"Virgin Islands, US",ST THOMAS,"Virgin Islands, US",,"Surfing, spearfishing, tennis, basketball",Athlete,Graduated in 2017 in Economics at Yale University (USA),"Father, Thomas (Shep). Mother, Jean. Brother, Thomas",English,"National: Luther Carpenter (USA).<br>Personal: Mark Asquith (USA), Charlie McKee (USA) two-time Olympic silver medallist in the 49er class (Seoul 1988 with John Shadden and Sydney 2000 with brother Jonathan McKee)",His brother Thomas sailed and Ian thought it would be fun,"Tennis player Roger Federer (SUI), 20-time Grand Slam singles champion, 2008 Olympic doubles champion, 2012 Olympic singles silver medallist","Brother Thomas Barrow, two-time Olympian (Beijing 2008 and Rio 2016) in the 49er class","“Better people make better sailors, better sailors become Olympians.” A twist on 'Better people make better All Blacks', the famous quote from the New Zealand rugby union team","Brother, Thomas (sailing), two-time Olympian (Beijing 2008 and Rio 2016) in the 49er class",,
1950367,True,EDEGRAN Markus,EDEGRAN M,Markus EDEGRAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Men's Kite""]",1993-09-22,"MT. KISCO, NY",United States,"WEST PALM BEACH, FL",United States,,Surf foiling,Athlete,Graduated in 2016 with Bachelors degree in Economics from St. Mary's College of Maryland (USA),"Father, Harald. Mother, Debbie. Older brother, Lukas",English,,Started sailing Optimists and moved through a youth programme into the US college sailing system before trying kite foiling in 2019,,,,,,
1950379,True,DALLMAN-WEISS Lara,DALLMAN-WEISS L,Lara DALLMAN-WEISS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],['Mixed Dinghy'],1989-01-30,"SHOREVIEW, MN",United States,"MIAMI, FL",United States,,"Cycling, boxing and seeking out unique coffee shops","Athlete, professional drone pilot, copywriter and photographer","Graduated in 2011 with a degree in Nutrition from Eckerd College (St. Petersburg, FL, USA)","Father, John. Mother, Sue Dallman. Older brother, Tom. Older sister, Vanessa",English,Personal: Robby Bisi (USA),"Father taught himself how to sail and brought her along to his races. She took lessons at summer camp and on White Bear Lake in Minnesota. She spent hours growing to love the sport without taking it too seriously. ""My serious athletics were basketball, dance and running until I stopped everything else and pursued sailing full-time in college."" (Athlete, 25 May 2024)","Jane Goodall (GBR), English primatologist and anthropologist.</p><p>Original WNBA stars Sheryl Swoopes, Cynthia Cooper, Katie Smith, Dawn Staley, Lisa Leslie, Rebecca Lobo (all USA)","Her parents. ""They are hands down the most inspiring power couple. They are kind, bold, funny, strong, and everything I want to be."" (Athlete, 25 May 2024)","""Stay consistent and trust your gut."" (Athlete, 25 May 2024)",,"No superstitions, she even bring bananas on boats (in some places believed to be bad luck). </p><p>Loves rituals and daily meditation. Whenever she moves into a new training location she establishes her night-time routine and goes through the same motions every day on race day ",
1950381,True,HENKEN Hans,HENKEN H,Hans HENKEN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Men's Skiff""]",1992-06-04,"LAGUNA BEACH, CA",United States,BARCELONA,Spain,,"Skiing, surfing",Athlete,B.S. and M.S. in Aeronautical and Astronautical Engineering at Stanford University (USA),"Wife, Helena Scutt (2016 Olympian). Sister, Paris (2016 Olympian). Brother, Sterling. Father, Ed. Mother, Tamra",English,"Personal: Charlie McKee (USA), two-time Olympic silver medallist (1988, 2000). <br>Personal: Mark Asquith (GBR).<br>National: Luther Carpenter (USA)","His mother is a sailor and her passion weaved through their family. His two younger siblings are also sailors. “I started sailing when we lived in Dana Point and Mom got me into it as a kid. I started to race and race some more and we moved to Coronado. It snowballed from there with different boats."" (coronadonewsca.com)","""In the words of Matthew McConaughey, my hero is me in 10 years. So you see, every day, every week, every month, and every year of my life, my hero's always 10 years away. I'm never gonna be my hero. I'm not gonna attain that. I know I'm not, and that's just fine with me because that keeps me with somebody to keep on chasing."" (Athlete, 23 May 2024)","""My parents because they have worked incredibly hard to help guide me into becoming the person I am today and I wouldn't be here without all of their love, support and belief in me."" (Athlete, 23 May 2024)","""Movement is life.""<br> <br>""Be comfortable with the uncomfortable.""</p><p>""Be bigger than your problems."" (Athlete, 23 May 2024)","Wife Helena and sister Paris (sailing), the youngest team in their fleet to compete at Rio 2016, finishing 10th overall",Wears Stanford Cardinal red on Sundays,
1950383,True,LIEBENBERG David,LIEBENBERG D,David LIEBENBERG,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],['Mixed Multihull'],1991-10-26,"RICHMOND, CA",United States,"RICHMOND, CA",United States,,"Rock climbing, camping","Athlete, coach",Graduated in 2014 in Mechanical Engineering with a focus on Entrepreneurial Leadership at Tufts University (USA),"Fiancee, Julia Paxton",English,,Grew up sailing out of Richmond on his parents’ Express 27 ‘Friday’ and sailing in the Richmond Yacht Club junior programme.</p><p>After growing out of the Optimist he was not sure where to go. Sailing 420s was new but not exciting. One day his friend and fellow youth sailor David Blackett asked if he wanted to drive a 29er for him. After the first ride David was hooked. The realisation that going fast was much better than going slow shaped the rest of his sailing career,,,,,,
1950384,True,LYONS Noah,LYONS N,Noah LYONS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Men's Windsurfing""]",2001-04-30,"CLEARWATER, FLA",United States,"CLEARWATER, FLA",United States,Lightning McQueen,"Kitesurfing, fishing",Athlete,Graduated with a Bachelor of Science in Microbiology from University of South Florida (USA),"Father, Edward Lyons. Mother, Susan Linardos. Brother, Niko Lyons",English,Personal/mental: Juan Manuel Moreno Vega (ESP).<br>Justin Ahearn (USA).  <br>Britt Vieman (USA),His brother had started sailing and he followed him into the sport,,"Sailor Pedro Pascual, two-time Olympian in the RSX Class (2016 and 2020). ""He'd been to two Olympics before I started sailing,  he taught me a mountain of information I could’ve never figured out on my own"". (Athlete, 24 May 2024)","""Calm, confident, consistency."" (Athlete, 24 May 2024)",,"""If I have a song stuck in my head and I do well, I’ll try and keep that same song stuck in my head for the whole event."" (Athlete, 24 May 2024)",
1950387,True,McNAY Stu,McNAY S,Stu McNAY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],['Mixed Dinghy'],1981-08-01,"BOSTON, MA",United States,PROVIDENCE RI,United States,Stu,"Soccer, basketball and reading","Athlete, sailing coach at Brown University (USA)","Graduated in 2005 with a degree in Architecture from Yale University (New Haven, CT, USA)","Wife, Tanya. One son, one daughter. Father, Joe McNay. Mother, Beth Pfeiffer. Two brothers (Andrew and Colin). Three sisters (Alice, Joanna and Kate)",English,National: Luther Carpenter (USA),Growing up near Boston he sailed on Buzzards Bay and captained his high school wrestling team. Despite his wrestling background he had aspirations of sailing at the Olympic Games,"Sailor Paul Foerster (USA), three-time Olympic medallist winning two in the 470 class (2004 gold, 2000 silver) and one in the Flying Dutchman class (1992 silver), two-time Pan American Games sunfish class medallist (2011 silver, 2007 bronze)","Zach Leonard (USA), director of sailing at Yale University","""One step at a time."" (sailing.org)",,None,
1950389,True,MOROZ Daniela,MOROZ D,Daniela MOROZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Women's Kite""]",2001-02-02,"LAFAYETTE, CA",United States,"OAHU, HI",United States,,"Hiking, climbing, swimming and freediving",Athlete,International Business and Marketing at University of Hawaii (USA),"Father, Vlad. Mother, Linda","Czech, English",Chris Rashley (GBR),"Chose kiteboarding, the sport her dad picked up in the mid-2000s, over windsurfing. A key difference between the two is that the kite is not attached to the board in kiteboarding, while the sail is attached to the board in windsurfing.</p><p>""(My parents) introduced me to the world of wind and water sports early on. They’ve inspired me to chase my dream of being a professional athlete and going to the Olympics. I wouldn’t be doing what I am without them.” (nbcsports.com, 22 Dec 2023)",,Her parents,"""Live in the moment."" (danielamoroz.com)",,,
1950391,True,NEWBERRY MOORE Sarah,NEWBERRY MOORE S,Sarah NEWBERRY MOORE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],['Mixed Multihull'],1988-04-07,"MIAMI, FL",United States,"MIAMI, FL",United States,Multihull Mom,,"Athlete. Producer and host of ‘Mum's the Word’, a podcast about female athletes and motherhood",Graduated in 2010 from New College of Florida (USA),"Husband, Emmett. Son, Iren. Two cats",English,,Grew up with a strong tradition of sailing in her family. Did not catch the competition bug until she joined her middle school sailing team at age 12. At that point she was the only girl on her team and was determined to beat all the boys,,,,,,
1950396,True,REINEKE Erika,REINEKE E,Erika REINEKE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Women's Dinghy""]",1993-11-04,"FORT LAUDERDALE, FL",United States,"FORT LAUDERDALE, FL",United States,,"Surfing, going to the beach, hiking, paddle boarding, swimming, snorkelling, walking her dogs, trying new restaurants, participating in 5ks or sprint triathlons, learning a new song on the piano, hanging out with friends and laughing about nothing",Athlete,"Graduated in 2017 with a Bachelor of Science in Environmental Geosciences from Boston College (MA, USA)","Father, Fred. Mother, Sharon. Sister, Sophia",English,Personal: Erik Bower (USA),Parents did not sail but did go to the Lauderdale Yacht Club and signed her up. While they were having a drink she would be on the ocean,,,"""Never. Stop. Fighting."" (Facebook)","Sister, Sophia (sailing), member of the US Olympic Development Team, US women's singlehanded national champion","Loves listening to music before going out. ""Having a song stuck in my head while I’m sailing makes being alone in a boat WAY better."" (sail1design.com)",
1950397,True,ROBLE Stephanie,ROBLE S,Stephanie ROBLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Women's Skiff""]",1989-05-31,"EAST TROY, WI",United States,"MIAMI, FL",United States,Steph,"Wing foiling, tennis, cycling, hiking, cooking, reading","Athlete, coach","Graduated in 2011 with a Finance Degree from Old Dominion University (Norfolk, VA, USA)","Father, Dale. Mother, Nancy. Brother, Brad",English,National: Luther Carpenter (USA),"Started at the Lake Beulah Sailing School in East Troy, Wisconsin (USA). All of her family friends would sail in the summer on the lake nearby. Her dad and brother were sailors so her parents signed her up for lessons","Alpine skier Lindsey Vonn (USA), three-time Olympic medallist (one gold, two bronze), four-time Olympian (2002, 2006, 2010, 2018), eight-time world championship medallist (two gold, three, silver, three bronze), 137 World Cup podiums (82 wins)","Her first coach in the 49erFX, Giulia Conti (ITA), a four-time Olympian (2004-2016). ""She is a very talented and accomplished sailor, a good friend, and an amazing coach. I learned so much from her, not only about sailing-specific skills but also about life and Olympic campaigning in general.""","""You give power to what you focus on."" (Athlete, 25 May 2024)",,,
1950401,True,SHEA Maggie,SHEA M,Maggie SHEA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Women's Skiff""]",1989-07-13,"WILMETTE, IL",United States,CHICAGO IL,United States,Maggie,"Yoga, baking",Athlete,"Political Science at Connecticut College (New London, CT, USA)","Father, Don. Mother, Mindy. Sister, Anne. Brother, Drew",English,"National: Luther Carpenter (USA).<br>Personal: Giulia Conti (ITA), four-time Olympian (2004-2016)","She grew up sailing with her family on Lake Michigan on her grandfather’s boat WINDANCER, and quickly fell in love with being on the water and competing",,,,,,
1950403,True,STATER Dominique,STATER D,Dominique STATER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Sailing'],"[""Women's Windsurfing""]",2001-01-22,"MIAMI, FL",United States,"MIAMI, FL",United States,,"Kitesurfing, skiing, and wakeboarding. As a child she enjoyed gymnastics and competed in equestrian show jumping",Athlete,University of Miami,"Father, Tim. Mother, Jacqueline Peacock. Brothers, Alexander and Alan. Uncle, Chris (1976 Olympian)",English,Raul Saubidet (ARG),"Born in Miami, FL, USA to a U.S. diplomat family she lived in five different countries as well as the United States - Nicaragua, Peru, Chile, Colombia, and Argentina. As a young girl she sailed Optimists in Chile. When her family moved to Buenos Aires in 2012 they lived a few blocks from a sailing centre on the Rio de la Plata where she learned to windsurf",,,,"Uncle, Chris Stater (sailing), represented Puerto Rico at the 1976 Olympic Games in the Tornado class",,
1950454,True,SOPPI MBELLA Richelle Anita,SOPPI MBELLA RA,Richelle Anita SOPPI MBELLA,Female,Athlete,CMR,Cameroon,Cameroon,Cameroon,Cameroon,CMR,0.0,0.0,['Judo'],['Women +78 kg'],1990-01-04,,Cameroon,,Cameroon,,,Athlete,Studied at the University of Douala (CMR),,French,,"On her way to sign up for her university's handball team, she was recruited into judo by her first coach, realising a childhood dream of competing in martial arts - even though she initially believed she was too old to start a new sport. ""He told me, I'll take you, you go do judo. If in a year you're not a champion, you go back to do the sport you want."" In less than a year, she won team gold and individual silver at the university championships. (allezleslions.net, 13 Jun 2024)",,,,,,
1950485,True,CANETT Kayla,CANETT K,Kayla CANETT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160.0,63.0,['Rugby Sevens'],['Women'],1998-04-29,"SAN DIEGO, CA",United States,"FALLBROOK, CA",United States,,"Surfing, hiking, making music videos with her friends, playing with her dog",Athlete,"Studied Human Movement at Penn State University (PA, USA)","Mother, Heather. Sister, Casey",English,National: Emilie Bydwell (USA),A physical education teacher introduced her to the sport,,Her family,,,,Rugby union (15-a-side): Represented USA at the 2017 Women's World Cup in Ireland
1950487,True,DOYLE Lauren,DOYLE L,Lauren DOYLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,65.0,['Rugby Sevens'],['Women'],1991-02-23,"SPRINGFIELD, IL",United States,"IMPERIAL BEACH, CA",United States,,,Athlete,"Graduated with a degree in Business Marketing at Eastern Illinois University (Charleston, IL, USA) in 2014","Father, Phillip. Mother, Jenneth",English,National: Emilie Bydwell (USA),"She played volleyball, football and athletics at Meridian High School in Idaho, USA. She was then recruited to play rugby after entering university. ""I love sevens because there is no hiding when you play, and I love the team element compared to individual sports.""  (americansportsnet.com, 05 Aug 2015)",,,,,,
1950494,True,KELTER Alev,KELTER A,Alev KELTER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,76.0,['Rugby Sevens'],['Women'],1991-03-21,"TAMPA, FL",United States,"SAN DIEGO, CA",United States,,"Hiking, camping, shooting, rock climbing, fishing, surfing, photography, painting, volunteering, movies",Athlete,Graduated with a Bachelor's degree (2013) in Fine Arts from University of Wisconsin-Madison (USA),"Father, Scott. Mother, Leyla. Older brother, Erol. Twin sister, Derya. Younger brother, Ayden",English,National: Emilie Bydwell (USA),"She was encouraged to take up the sport by coach Ric Suggitt, and was invited to a training camp at the US Olympic Training Center in Chula Vista, CA, USA",,"US rugby player, Jillion Potter","""Let us run with perseverance the race marked out for us.""",,,Ice hockey: Was captain of the US women's U18 ice hockey team that won gold at the 2009 U18 Women's World Championship and was part of the wider squad vying for berths at the Sochi 2014 Olympic Winter Games.</p><p>Football: Played for the University of Wisconsin-Madison and was selected for USA's U14 Olympic development program.</p><p>Rugby Union (15-a-side): Represented the USA at the 2021 World Cup in New Zealand (held in 2022) and 2017 Rugby World Cup in Ireland. She also played for English club Saracens in 2022
1950495,True,KIRSHE Kristi,KIRSHE K,Kristi KIRSHE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160.0,65.0,['Rugby Sevens'],['Women'],1994-10-14,"NATICK, MA",United States,"SAN DIEGO, CA",United States,,,Athlete,"Graduated with a Bachelor's degree in Arts, majoring in Political Science from Williams College (Williamstown, MA, USA)","Father, Greg, Mother, Kathleen. Older brother, Lane. Older sister, Lindsey",English,National: Emilie Bydwell (USA),"After finishing university she began working for a law firm in Boston, MA, USA, but was not ready to give up on her sporting ambitions. A friend from high school recommended she try rugby. ""It was a great first job, a great opportunity. But I realised pretty quickly that I wasn't going to do very well sitting at a desk all day. After a year of working, I decided to commit to playing rugby full-time and accepted a contract as an athlete with USA Rugby in order to pursue a lifelong dream of being an Olympian. Once I started playing, I was instantly hooked."" (ephsports.williams.edu, 2019)",,,,,,"Football: She played NCAA Division III football for Williams College. She left as the university's all-time leader in career goals (43) and goals scored in a single season (18), and earned All-American honours on two occasions"
1950496,True,LEVY Sarah,LEVY S,Sarah LEVY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,63.0,['Rugby Sevens'],['Women'],1995-12-27,CAPE TOWN,South Africa,"SAN DIEGO, CA",United States,,,"Athlete, student","Studying for a doctorate in physical therapy at the University of Saint Augustines (San Marcos, CA, USA)","Father, Denis. Mother, Susan. Younger sister, Ilana",English,National: Emilie Bydwell (USA),She started playing at university and fell in love with the sport immediately,,,,"Great-grandfather, Louis Babrow (rugby union, 15-a-side), represented the South African national side, the Springboks, in five internationals on a tour of Australia and New Zealand in 1937",,"Football: Played at the 2010 Maccabi Games in Omaha, NE, USA and again in 2012 in Dallas, TX, USA"
1950498,True,MAHER Ilona,MAHER I,Ilona MAHER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,177.0,90.0,['Rugby Sevens'],['Women'],1996-08-12,"BURLINGTON, VT",United States,"SAN DIEGO, CA",United States,Lo,,"Athlete, nurse","Graduated with a degree (2018) in Nursing from Quinnipiac University (Hamden, CT, USA)","Father, Michael. Mother, Mieneke",English,National: Emilie Bydwell (USA),"""It combines a lot of the sports I played into one. I played field hockey, basketball and softball at Burlington and rugby has allowed me to use my body the way I think it was intended. Rugby allows me to use all my talents. I think it just clicked, right when I started playing."" (burlingtonfreepress.com, 12 Dec 2019)","Tennis player Serena Williams (USA), winner of 23 Grand Slam singles titles, 2012 Olympic singles champion, three-time Olympic doubles champion (2000, 2008, 2012)",,,,,"Rugby union (15-a-side): Has represented the Women's Eagles, making her debut against Canada in November 2021"
1950499,True,OLSEN Alena,OLSEN A,Alena OLSEN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,163.0,63.0,['Rugby Sevens'],['Women'],1995-12-06,"GRAND RAPIDS, MI",United States,"SAN DIEGO, CA",United States,,,Athlete,"Graduated with a Bachelor's degree in Music, Biology and Environmental Sciences from the University of Michigan (Ann Arbor, MI, USA). Received an MBA in Project Management from Devry University in 2022","Mother, Maria",English,National: Emilie Bydwell (USA),She played volleyball and football at high school but stuck with rugby after attending a training session at college and enjoying the company of her fellow players,,,,,,
