date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,10.0,10,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,11.0,11,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,12.0,12,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,13.0,13,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,14.0,14,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,15.0,15,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,16.0,16,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,17.0,17,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,18.0,18,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,19.0,19,POINTS,,
2024-07-30T12:48:47+02:00,SALW49ERFX------------PREL000700--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 7,Opening Series - Race 7,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,20.0,20,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,1.0,1,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,2.0,2,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,3.0,3,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,4.0,4,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,5.0,5,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,6.0,6,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,7.0,7,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,8.0,8,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,9.0,9,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,10.0,10,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,11.0,11,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,12.0,12,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,13.0,13,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,14.0,14,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,15.0,15,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,16.0,16,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,17.0,17,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BEL01,MAENHAUT van LEMBERGE Isaura / GEURTS Anouk,Team,BEL,Belgium,18.0,18,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,19.0,19,POINTS,,
2024-07-30T16:13:21+02:00,SALW49ERFX------------PREL000800--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 8,Opening Series - Race 8,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,,21,IRM_POINTS,RET,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,1.0,1,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,2.0,2,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,3.0,3,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BEL01,MAENHAUT van LEMBERGE Isaura / GEURTS Anouk,Team,BEL,Belgium,4.0,4,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,5.0,5,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,6.0,6,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,7.0,7,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,8.0,8,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,9.0,9,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,10.0,10,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,11.0,11,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,12.0,12,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,13.0,13,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,14.0,14,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,15.0,15,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,16.0,16,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,17.0,17,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,18.0,18,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,19.0,19,POINTS,,
2024-07-30T16:43:36+02:00,SALW49ERFX------------PREL000600--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 6,Opening Series - Race 6,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,,21,IRM_POINTS,RET,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,1.0,1,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,2.0,2,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,3.0,3,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,4.0,4,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,5.0,5,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BEL01,MAENHAUT van LEMBERGE Isaura / GEURTS Anouk,Team,BEL,Belgium,6.0,6,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,7.0,7,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,8.0,8,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,9.0,9,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,10.0,10,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,11.0,11,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,12.0,12,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,13.0,13,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,14.0,14,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,15.0,15,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,16.0,16,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,17.0,17,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,18.0,18,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,19.0,19,POINTS,,
2024-07-30T17:16:14+02:00,SALW49ERFX------------PREL000900--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 9,Opening Series - Race 9,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,,21,IRM_POINTS,DSQ,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,1.0,1,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,2.0,2,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,3.0,3,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,4.0,4,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,5.0,5,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,6.0,6,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,7.0,7,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,8.0,8,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,9.0,9,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,10.0,10,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,11.0,11,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,12.0,12,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,13.0,13,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,14.0,14,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,15.0,15,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,16.0,16,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,17.0,17,POINTS,,
2024-07-31T16:38:48+02:00,SALW49ERFX------------PREL001100--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 11,Opening Series - Race 11,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,18.0,18,POINTS,,
