date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1563914,O'CONNOR Austin,Person,IRL,Ireland,,0.00,POINTS,,,5,52
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1939479,JOHNSTONE Clarke,Person,NZL,New Zealand,,4.80,POINTS,,,10,35
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1951829,HALLIDAY Elisabeth,Person,USA,United States,,5.20,POINTS,,,11,30
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1940467,ROSE Shane,Person,AUS,Australia,,0.00,POINTS,,,4,2
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1970892,CANTER Rosalind,Person,GBR,Great Britain,,0.00,POINTS,,,3,57
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1916976,BERTOLI Evelina,Person,ITA,Italy,,4.40,POINTS,,,7,37
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1927679,HUA TIAN Alex,Person,CHN,China,,0.00,POINTS,,,1,43
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1891523,ROMEIKE Louise,Person,SWE,Sweden,,0.40,POINTS,,,2,56
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1899866,TOUZAINT Nicolas,Person,FRA,France,,8.00,POINTS,,,6,63
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1914921,JUNG Michael,Person,GER,Germany,1.0,21.80,POINTS,,,,49
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1940438,BURTON Christopher,Person,AUS,Australia,2.0,22.40,POINTS,,,,50
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1970898,COLLETT Laura,Person,GBR,Great Britain,3.0,23.10,POINTS,,,,33
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1970917,McEWEN Tom,Person,GBR,Great Britain,4.0,25.80,POINTS,,,,9
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1946438,TOMOTO Kazuma,Person,JPN,Japan,5.0,27.40,POINTS,,,,60
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1939472,PRICE Tim,Person,NZL,New Zealand,6.0,28.50,POINTS,,,,59
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1946434,OIWA Yoshiaki,Person,JPN,Japan,7.0,30.30,POINTS,,,,36
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1977899,VOGG Felix,Person,SUI,Switzerland,8.0,30.50,POINTS,,,,53
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1976843,BOONZAAIJER Janneke,Person,NED,Netherlands,9.0,31.90,POINTS,,,,14
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1951844,MARTIN Boyd,Person,USA,United States,10.0,32.10,POINTS,,,,54
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1914923,KRAJEWSKI Julia,Person,GER,Germany,11.0,32.10,POINTS,,,,1
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1891514,ANDERSEN Frida,Person,SWE,Sweden,12.0,33.30,POINTS,,,,32
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1903176,de LIEDEKERKE - MEIER Lara,Person,BEL,Belgium,13.0,35.60,POINTS,,,,64
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1899847,LANDOIS Stephane,Person,FRA,France,14.0,35.60,POINTS,,,,39
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1899846,LAGHOUAG Karim Florent,Person,FRA,France,15.0,37.60,POINTS,,,,15
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1903178,DONCKERS Karin,Person,BEL,Belgium,16.0,38.20,POINTS,,,,16
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1563914,O'CONNOR Austin,Person,IRL,Ireland,17.0,39.70,POINTS,,,,52
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1939479,JOHNSTONE Clarke,Person,NZL,New Zealand,18.0,39.70,POINTS,,,,35
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1951829,HALLIDAY Elisabeth,Person,USA,United States,19.0,40.00,POINTS,,,,30
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1940467,ROSE Shane,Person,AUS,Australia,20.0,41.80,POINTS,,,,2
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1970892,CANTER Rosalind,Person,GBR,Great Britain,21.0,42.40,POINTS,,,,57
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1916976,BERTOLI Evelina,Person,ITA,Italy,22.0,42.60,POINTS,,,,37
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1927679,HUA TIAN Alex,Person,CHN,China,23.0,44.20,POINTS,,,,43
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1891523,ROMEIKE Louise,Person,SWE,Sweden,24.0,44.50,POINTS,,,,56
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1899866,TOUZAINT Nicolas,Person,FRA,France,25.0,46.40,POINTS,,,,63
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1976863,KOOREMANS Raf,Person,NED,Netherlands,26.0,45.40,POINTS,,,,62
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1968112,MAMPRIN LOSANO Rafael,Person,BRA,Brazil,27.0,46.80,POINTS,,,,34
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1903180,MAGNUS Tine,Person,BEL,Belgium,28.0,50.00,POINTS,,,,40
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1977663,JOHNER Melody,Person,SUI,Switzerland,29.0,50.40,POINTS,,,,5
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1976544,GODEL Robin,Person,SUI,Switzerland,30.0,51.90,POINTS,,,,29
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,2779021,BERRY Susannah,Person,IRL,Ireland,31.0,52.20,POINTS,,,,28
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1974890,SLEZAK Karl,Person,CAN,Canada,32.0,52.60,POINTS,,,,27
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1891524,SJOBORG Sofia,Person,SWE,Sweden,33.0,53.10,POINTS,,,,8
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1878976,AMBROS Harald,Person,AUT,Austria,34.0,53.30,POINTS,,,,46
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1974900,WINTER Michael,Person,CAN,Canada,35.0,53.60,POINTS,,,,3
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1909054,MANNINEN Veera,Person,FIN,Finland,36.0,56.40,POINTS,,,,22
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1951845,PAMUKCU Caroline,Person,USA,United States,37.0,66.80,POINTS,,,,6
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1974855,PHOENIX Jessica,Person,CAN,Canada,38.0,67.80,POINTS,,,,51
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1937636,KORYCKA Malgorzata,Person,POL,Poland,39.0,70.60,POINTS,,,,7
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1939477,PRICE Jonelle,Person,NZL,New Zealand,40.0,71.20,POINTS,,,,11
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1956174,KAIZINGER Balazs,Person,HUN,Hungary,41.0,71.80,POINTS,,,,18
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1892360,FLARUP Peter T.,Person,DEN,Denmark,42.0,75.60,POINTS,,,,23
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1957927,PETERNELL Alexander,Person,RSA,South Africa,43.0,77.80,POINTS,,,,42
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1968102,CARVALHO JORGE Marcio,Person,BRA,Brazil,44.0,79.70,POINTS,,,,58
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1562276,SLAOUI Noor,Person,MAR,Morocco,45.0,81.20,POINTS,,,,45
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1916988,UGOLOTTI Giovanni,Person,ITA,Italy,46.0,84.10,POINTS,,,,61
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1976860,de JONG Sanne,Person,NED,Netherlands,47.0,88.20,POINTS,,,,38
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1937644,POWALA Robert,Person,POL,Poland,48.0,96.30,POINTS,,,,55
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1965387,BENITEZ VALLE Esteban,Person,ESP,Spain,49.0,98.10,POINTS,,,,24
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1956668,TRUNDA Miroslav,Person,CZE,Czechia,50.0,155.00,POINTS,,,,19
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1973925,WETTSTEIN Nicolas,Person,ECU,Ecuador,51.0,158.50,POINTS,,,,48
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1936611,ENNIS Sarah,Person,IRL,Ireland,,,IRM,WD,,,4
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1968081,PARRO Carlos,Person,BRA,Brazil,,,IRM,WD,,,10
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1946432,KITAJIMA Ryuzo,Person,JPN,Japan,,,IRM,WD,,,12
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1965395,DIAZ FERNANDEZ Carlos,Person,ESP,Spain,,,IRM,WD,,,17
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1909058,SILTAKORPI Sanna,Person,FIN,Finland,,,IRM,WD,,,41
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1940455,McNAB Kevin,Person,AUS,Australia,,,IRM,RT,,,26
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1973936,ZABALA G. Ronald,Person,ECU,Ecuador,,,IRM,EL,,,21
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1914927,WAHLER Christoph,Person,GER,Germany,,,IRM,EL,,,25
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1937635,KAMINSKI Jan,Person,POL,Poland,,,IRM,EL,,,31
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,4850481,GRAVE Manuel,Person,POR,Portugal,,,IRM,EL,,,44
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1956670,PRIHODA JR Miloslav,Person,CZE,Czechia,,,IRM,EL,,,47
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1927673,SUN Huadong,Person,CHN,China,,,IRM,WD,,,20
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------------------,EQUOEVENINDV,Eventing Individual,Eventing Individual,Final Results,O,Equestrian,EQU,,1916982,PORTALE Emiliano,Person,ITA,Italy,,,IRM,EL,,,13
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,66.70,POINTS,,,9,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGER01,Germany,Team,GER,Germany,,74.10,POINTS,,,1,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,81.20,POINTS,,,15,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNZL01,New Zealand,Team,NZL,New Zealand,,83.00,POINTS,,,11,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMJPN01,Japan,Team,JPN,Japan,,87.40,POINTS,,,12,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMUSA01,United States of America,Team,USA,United States,,88.90,POINTS,,,6,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSUI01,Switzerland,Team,SUI,Switzerland,,89.60,POINTS,,,5,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMAUS01,Australia,Team,AUS,Australia,,91.50,POINTS,,,2,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNED01,Netherlands,Team,NED,Netherlands,,93.70,POINTS,,,14,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBEL01,Belgium,Team,BEL,Belgium,,100.60,POINTS,,,16,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMIRL01,Ireland,Team,IRL,Ireland,,102.70,POINTS,,,4,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBRA01,Brazil,Team,BRA,Brazil,,103.40,POINTS,,,10,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSWE01,Sweden,Team,SWE,Sweden,,104.30,POINTS,,,8,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMCAN01,Canada,Team,CAN,Canada,,106.40,POINTS,,,3,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMPOL01,Poland,Team,POL,Poland,,109.90,POINTS,,,7,
2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMITA01,Italy,Team,ITA,Italy,,152.30,POINTS,,,13,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,15.80,POINTS,,,9,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,6.00,POINTS,,,15,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMJPN01,Japan,Team,JPN,Japan,,6.40,POINTS,,,12,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSUI01,Switzerland,Team,SUI,Switzerland,,12.80,POINTS,,,5,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBEL01,Belgium,Team,BEL,Belgium,,10.40,POINTS,,,16,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNZL01,New Zealand,Team,NZL,New Zealand,,35.20,POINTS,,,11,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSWE01,Sweden,Team,SWE,Sweden,,15.80,POINTS,,,8,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMIRL01,Ireland,Team,IRL,Ireland,,18.40,POINTS,,,4,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMUSA01,United States of America,Team,USA,United States,,39.60,POINTS,,,6,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNED01,Netherlands,Team,NED,Netherlands,,53.80,POINTS,,,14,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMCAN01,Canada,Team,CAN,Canada,,51.60,POINTS,,,3,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBRA01,Brazil,Team,BRA,Brazil,,74.00,POINTS,,,10,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMITA01,Italy,Team,ITA,Italy,,76.80,POINTS,,,13,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGER01,Germany,Team,GER,Germany,,204.80,POINTS,,,1,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMAUS01,Australia,Team,AUS,Australia,,202.80,POINTS,,,2,
2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMPOL01,Poland,Team,POL,Poland,,281.20,POINTS,,,7,
2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,8.80,POINTS,,,16,
2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,16.40,POINTS,,,15,
