date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1545119,PRADES Valentin,Person,FRA,France,16.0,1470,POINTS,,1:25,,15
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1963091,SVECOVS Pavels,Person,LAT,Latvia,17.0,1452,POINTS,,1:43,,8
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1932880,SHABAN Mohanad,Person,EGY,Egypt,18.0,1181,POINTS,,6:14,,18
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1545116,CLOUVEL Elodie,Person,FRA,France,1.0,260,POINTS,,,12,12
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1936619,GULYAS Michelle,Person,HUN,Hungary,2.0,245,POINTS,,,10,10
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1896131,FRENCH Kate,Person,GBR,Great Britain,3.0,240,POINTS,,,13,13
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1925766,NOVOTNA Veronika,Person,CZE,Czechia,4.0,235,POINTS,,,25,25
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1896126,BRYSON Kerenza,Person,GBR,Great Britain,5.0,230,POINTS,,,7,7
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1545115,OTEIZA Marie,Person,FRA,France,6.0,230,POINTS,,,11,11
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1914069,ZHANG Mingyu,Person,CHN,China,7.0,225,POINTS,,,27,27
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1786902,SEONG Seungmin,Person,KOR,Korea,8.0,225,POINTS,,,1,1
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1545803,FAKHRUTDINOVA Alise,Person,UZB,Uzbekistan,9.0,220,POINTS,,,35,35
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1553021,MICHELI Elena,Person,ITA,Italy,10.0,220,POINTS,,,24,24
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1786890,KIM Sunwoo,Person,KOR,Korea,11.0,220,POINTS,,,8,8
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1535365,OLIVER Mayan,Person,MEX,Mexico,12.0,215,POINTS,,,26,26
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1945570,JANSE van RENSBURG Genevieve,Person,AUS,Australia,13.0,215,POINTS,,,36,36
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1550553,LANGREHR Rebecca,Person,GER,Germany,14.0,215,POINTS,,,21,21
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1565215,JAWAID Marlena,Person,SWE,Sweden,15.0,215,POINTS,,,16,16
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1932863,ISMAIL Malak,Person,EGY,Egypt,16.0,210,POINTS,,,9,9
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1942902,HEREDIA Laura,Person,ESP,Spain,17.0,210,POINTS,,,14,14
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1550551,ZILLEKENS Annika,Person,GER,Germany,18.0,210,POINTS,,,22,22
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1977670,JURT Anna,Person,SUI,Switzerland,19.0,210,POINTS,,,28,28
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1953603,MALISZEWSKA Anna,Person,POL,Poland,20.0,205,POINTS,,,19,19
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1951567,SAVNER Jessica,Person,USA,United States,21.0,205,POINTS,,,32,32
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,22.0,205,POINTS,,,18,18
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,23.0,205,POINTS,,,17,17
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,24.0,205,POINTS,,,3,3
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1933138,ABDELMAKSOUD Salma,Person,EGY,Egypt,25.0,205,POINTS,,,4,4
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,26.0,205,POINTS,,,5,5
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1931583,POTAPENKO Yelena,Person,KAZ,Kazakhstan,27.0,200,POINTS,,,29,29
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1897678,PERMYKINA Valeriia,Person,UKR,Ukraine,28.0,200,POINTS,,,20,20
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1953978,HERNANDEZ Sophia,Person,GUA,Guatemala,29.0,200,POINTS,,,30,30
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1887938,UCHIDA Misaki,Person,JPN,Japan,30.0,200,POINTS,,,31,31
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1936633,GUZI Blanka,Person,HUN,Hungary,31.0,200,POINTS,,,2,2
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1953659,DOMINIAK Natalia,Person,POL,Poland,32.0,195,POINTS,,,23,23
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1968185,NARANJO Sol,Person,ECU,Ecuador,33.0,190,POINTS,,,34,34
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1553029,SOTERO Alice,Person,ITA,Italy,34.0,185,POINTS,,,6,6
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1542996,ARCEO Mariana,Person,MEX,Mexico,35.0,185,POINTS,,,15,15
2024-08-08T17:31:16+02:00,MPNWINDIVID-----------RANK0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Fencing Ranking Round",Fencing Ranking Round,W,Modern Pentathlon,MPN,North Paris Arena,1953875,ABREU Isabela,Person,BRA,Brazil,36.0,175,POINTS,,,33,33
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,1.0,300,POINTS,,,6,13
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,2.0,300,POINTS,,,2,17
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,3.0,300,POINTS,,,17,2
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,4.0,300,POINTS,,,14,5
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,5.0,300,POINTS,,,16,3
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1535365,OLIVER Mayan,Person,MEX,Mexico,6.0,300,POINTS,,,13,6
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1896131,FRENCH Kate,Person,GBR,Great Britain,7.0,293,POINTS,,,18,1
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,8.0,293,POINTS,,,15,4
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1951567,SAVNER Jessica,Person,USA,United States,9.0,293,POINTS,,,7,12
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,10.0,291,POINTS,,,5,14
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1565215,JAWAID Marlena,Person,SWE,Sweden,11.0,290,POINTS,,,10,9
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1953875,ABREU Isabela,Person,BRA,Brazil,12.0,288,POINTS,,,1,18
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,13.0,286,POINTS,,,9,10
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1931583,POTAPENKO Yelena,Person,KAZ,Kazakhstan,14.0,279,POINTS,,,3,16
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,15.0,275,POINTS,,,8,11
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1945570,JANSE van RENSBURG Genevieve,Person,AUS,Australia,16.0,273,POINTS,,,12,7
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1933138,ABDELMAKSOUD Salma,Person,EGY,Egypt,17.0,0,IRM_POINTS,EL,,4,15
2024-08-10T10:25:38+02:00,MPNWINDIVID-----------SFNL0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1550553,LANGREHR Rebecca,Person,GER,Germany,18.0,0,IRM_POINTS,DNS,,11,8
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1896131,FRENCH Kate,Person,GBR,Great Britain,,0,POINTS,,,1,1
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,,4,POINTS,,,2,2
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,,2,POINTS,,,3,3
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,,0,POINTS,,,4,4
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,,4,POINTS,,,5,5
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1945570,JANSE van RENSBURG Genevieve,Person,AUS,Australia,,4,POINTS,,,7,7
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,,6,POINTS,,,10,10
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1535365,OLIVER Mayan,Person,MEX,Mexico,,0,POINTS,,,6,6
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1550553,LANGREHR Rebecca,Person,GER,Germany,,0,POINTS,,,8,8
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1565215,JAWAID Marlena,Person,SWE,Sweden,,0,POINTS,,,9,9
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,,0,POINTS,,,11,11
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1951567,SAVNER Jessica,Person,USA,United States,,4,POINTS,,,12,12
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,,2,POINTS,,,13,13
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,,0,POINTS,,,14,14
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1933138,ABDELMAKSOUD Salma,Person,EGY,Egypt,,0,POINTS,,,15,15
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1931583,POTAPENKO Yelena,Person,KAZ,Kazakhstan,,0,POINTS,,,16,16
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,,8,POINTS,,,17,17
2024-08-10T10:46:59+02:00,MPNWINDIVID-----------SFNL0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1953875,ABREU Isabela,Person,BRA,Brazil,,0,POINTS,,,18,18
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1945570,JANSE van RENSBURG Genevieve,Person,AUS,Australia,1.0,2:11.61,TIME,,,1,
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1933138,ABDELMAKSOUD Salma,Person,EGY,Egypt,2.0,2:13.55,TIME,,,6,
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1931583,POTAPENKO Yelena,Person,KAZ,Kazakhstan,3.0,2:16.67,TIME,,,3,
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,4.0,2:18.88,TIME,,,2,
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1550553,LANGREHR Rebecca,Person,GER,Germany,5.0,2:19.58,TIME,,,5,
2024-08-10T10:57:57+02:00,MPNWINDIVID-----------SFNL0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1953875,ABREU Isabela,Person,BRA,Brazil,6.0,2:25.63,TIME,,,4,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,1.0,2:10.24,TIME,,,6,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,2.0,2:15.70,TIME,,,3,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,3.0,2:19.46,TIME,,,1,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1565215,JAWAID Marlena,Person,SWE,Sweden,4.0,2:20.65,TIME,,,2,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,5.0,2:23.71,TIME,,,5,
2024-08-10T11:04:45+02:00,MPNWINDIVID-----------SFNL0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1951567,SAVNER Jessica,Person,USA,United States,6.0,2:27.61,TIME,,,4,
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,1.0,2:10.63,TIME,,,4,
