date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1958706,SLIACHTICAS CAETANO Ana Luiza,Person,BRA,Brazil,19.0,660,POINTS,,,37,19A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1536479,VAZQUEZ Ana,Person,MEX,Mexico,20.0,659,POINTS,,,13,7A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1541268,LOPEZ Caroline,Person,FRA,France,21.0,659,POINTS,,,14,7B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1546133,KAUR Bhajan,Person,IND,India,22.0,659,POINTS,,,23,12A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,23.0,658,POINTS,,,19,10A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1535429,RUIZ Angela,Person,MEX,Mexico,24.0,658,POINTS,,,17,9A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1571753,MARCHENKO Veronika,Person,UKR,Ukraine,25.0,657,POINTS,,,45,23A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913382,AN Qixuan,Person,CHN,China,26.0,656,POINTS,,,25,13A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1553257,BAUER Katharina,Person,GER,Germany,27.0,656,POINTS,,,32,16B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1536632,FALLAH Mobina,Person,IRI,IR Iran,28.0,652,POINTS,,,61,31A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1564634,LEI Chien-Ying,Person,TPE,Chinese Taipei,29.0,652,POINTS,,,12,6B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,30.0,652,POINTS,,,18,9B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1894503,HORACKOVA Marie,Person,CZE,Czechia,31.0,651,POINTS,,,43,22A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913851,OCTAVIA Rezza,Person,INA,Indonesia,32.0,650,POINTS,,,11,6A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1971736,CHENIER Virginie,Person,CAN,Canada,33.0,649,POINTS,,,51,26A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1562602,ABDUSATTOROVA Ziyodakhon,Person,UZB,Uzbekistan,34.0,649,POINTS,,,48,24B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1973411,SCHLOESSER Gaby,Person,NED,Netherlands,35.0,649,POINTS,,,3,2A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1935464,RENDON MARTINEZ Ana,Person,COL,Colombia,36.0,649,POINTS,,,38,19B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1563314,DO Thi Anh Nguyet,Person,VIE,Vietnam,37.0,648,POINTS,,,57,29A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1955599,GNORIEGA Catalina,Person,USA,United States,38.0,648,POINTS,,,24,12B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1972344,RAMAZANOVA Yaylagul,Person,AZE,Azerbaijan,39.0,647,POINTS,,,60,30B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1564638,LI Tsai-Chi,Person,TPE,Chinese Taipei,40.0,646,POINTS,,,10,5B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1561000,PITMAN Bryony,Person,GBR,Great Britain,41.0,646,POINTS,,,33,17A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1932757,PARNAT Reena,Person,EST,Estonia,42.0,646,POINTS,,,56,28B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913884,KAMAL Syifa Nurafifah,Person,INA,Indonesia,43.0,640,POINTS,,,7,4A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1931124,PAEGLIS Laura,Person,AUS,Australia,44.0,640,POINTS,,,53,27A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1553285,SCHWARZ Charline,Person,GER,Germany,45.0,639,POINTS,,,36,18B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1981582,PINTARIC Zana,Person,SLO,Slovenia,46.0,638,POINTS,,,58,29B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1538449,AMAISTROAIE Madalina,Person,ROU,Romania,47.0,637,POINTS,,,52,26B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1911467,BARANKOVA Denisa,Person,SVK,Slovakia,48.0,636,POINTS,,,63,32A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1560990,HAVERS Megan,Person,GBR,Great Britain,49.0,635,POINTS,,,35,18A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1893601,MOHAMAD ZAIRI Ariana Nur Dania,Person,MAS,Malaysia,50.0,633,POINTS,,,30,15B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1898203,MIRCA Alexandra,Person,MDA,Republic of Moldova,51.0,631,POINTS,,,55,28A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1560991,HEALEY Penny,Person,GBR,Great Britain,52.0,631,POINTS,,,31,16A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1564635,CHIU Yi-Ching,Person,TPE,Chinese Taipei,53.0,628,POINTS,,,8,4B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1965102,MYSZOR Wioleta,Person,POL,Poland,54.0,626,POINTS,,,42,21B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1973408,ROEFFEN Quinty,Person,NED,Netherlands,55.0,625,POINTS,,,5,3A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1895399,ANDERSEN Kirstine Danstrup,Person,DEN,Denmark,56.0,625,POINTS,,,54,27B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1955608,MUCINO Jennifer,Person,USA,United States,57.0,625,POINTS,,,22,11B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1979597,CESARINI Giorgia,Person,SMR,San Marino,58.0,625,POINTS,,,62,31B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1973409,van der WINKEL Laura,Person,NED,Netherlands,59.0,623,POINTS,,,1,1A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1893598,MOHAMAD FAZIL Nurul Azreena,Person,MAS,Malaysia,60.0,622,POINTS,,,28,14B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1888885,SYLLA Fatoumata,Person,GUI,Guinea,61.0,619,POINTS,,,41,21A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1909933,ELWALID Rihab,Person,TUN,Tunisia,62.0,593,POINTS,,,47,24A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1889144,ALI Jana,Person,EGY,Egypt,63.0,573,POINTS,,,39,20A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1880735,RIVERA Alondra,Person,PUR,Puerto Rico,64.0,547,POINTS,,,46,23B
2024-07-30T18:27:46+02:00,ARCWINDIVID-----------R64-002500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1553258,KROPPEN Michelle,Person,GER,Germany,,7,SETS,W,,1,7
2024-07-30T18:27:46+02:00,ARCWINDIVID-----------R64-002500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1979597,CESARINI Giorgia,Person,SMR,San Marino,,3,SETS,L,,2,58
2024-07-30T18:45:56+02:00,ARCWINDIVID-----------R64-002600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1972344,RAMAZANOVA Yaylagul,Person,AZE,Azerbaijan,,6,SETS,W,,1,39
2024-07-30T18:45:56+02:00,ARCWINDIVID-----------R64-002600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1913382,AN Qixuan,Person,CHN,China,,5,SETS,L,,2,26
2024-07-30T19:12:28+02:00,ARCWINDIVID-----------R32-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1553258,KROPPEN Michelle,Person,GER,Germany,,6,SETS,W,,1,7
2024-07-30T19:12:28+02:00,ARCWINDIVID-----------R32-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1972344,RAMAZANOVA Yaylagul,Person,AZE,Azerbaijan,,2,SETS,L,,2,39
2024-07-30T19:57:21+02:00,ARCWINDIVID-----------R64-001700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1913380,YANG Xiaolei,Person,CHN,China,,7,SETS,W,,1,3
2024-07-30T19:57:21+02:00,ARCWINDIVID-----------R64-001700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1909933,ELWALID Rihab,Person,TUN,Tunisia,,3,SETS,L,,2,62
2024-07-30T20:09:41+02:00,ARCWINDIVID-----------R64-001800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1973411,SCHLOESSER Gaby,Person,NED,Netherlands,,2,SETS,L,,1,35
2024-07-30T20:09:41+02:00,ARCWINDIVID-----------R64-001800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,2,30
2024-07-30T20:41:59+02:00,ARCWINDIVID-----------R32-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1913380,YANG Xiaolei,Person,CHN,China,,2,SETS,L,,1,3
2024-07-30T20:41:59+02:00,ARCWINDIVID-----------R32-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,2,30
2024-07-31T18:32:45+02:00,ARCWINDIVID-----------R64-000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1541266,CORDEAU Amelie,Person,FRA,France,,7,SETS,W,,1,17
2024-07-31T18:32:45+02:00,ARCWINDIVID-----------R64-000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1911467,BARANKOVA Denisa,Person,SVK,Slovakia,,3,SETS,L,,2,48
2024-07-31T18:40:07+02:00,ARCWINDIVID-----------R64-000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1560990,HAVERS Megan,Person,GBR,Great Britain,,6,SETS,W,,1,49
2024-07-31T18:40:07+02:00,ARCWINDIVID-----------R64-000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1563638,CANALES Elia,Person,ESP,Spain,,0,SETS,L,,2,16
2024-07-31T19:19:08+02:00,ARCWINDIVID-----------R32-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1541266,CORDEAU Amelie,Person,FRA,France,,5,SETS,L,,1,17
2024-07-31T19:19:08+02:00,ARCWINDIVID-----------R32-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1560990,HAVERS Megan,Person,GBR,Great Britain,,6,SETS,W,,2,49
2024-08-01T16:11:43+02:00,ARCWINDIVID-----------R64-001100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1541268,LOPEZ Caroline,Person,FRA,France,,6,SETS,W,,1,21
2024-08-01T16:11:43+02:00,ARCWINDIVID-----------R64-001100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1931124,PAEGLIS Laura,Person,AUS,Australia,,4,SETS,L,,2,44
2024-08-01T16:21:42+02:00,ARCWINDIVID-----------R64-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1564635,CHIU Yi-Ching,Person,TPE,Chinese Taipei,,0,SETS,L,,1,53
2024-08-01T16:21:42+02:00,ARCWINDIVID-----------R64-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,,6,SETS,W,,2,12
2024-08-01T16:48:10+02:00,ARCWINDIVID-----------R32-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1541268,LOPEZ Caroline,Person,FRA,France,,2,SETS,L,,1,21
2024-08-01T16:48:10+02:00,ARCWINDIVID-----------R32-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,,6,SETS,W,,2,12
2024-08-01T17:28:49+02:00,ARCWINDIVID-----------R64-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,6,SETS,W,,1,13
2024-08-01T17:28:49+02:00,ARCWINDIVID-----------R64-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1560991,HEALEY Penny,Person,GBR,Great Britain,,2,SETS,L,,2,52
2024-08-01T17:46:11+02:00,ARCWINDIVID-----------R64-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1553285,SCHWARZ Charline,Person,GER,Germany,,6,SETS,W,,1,45
2024-08-01T17:46:11+02:00,ARCWINDIVID-----------R64-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1536479,VAZQUEZ Ana,Person,MEX,Mexico,,4,SETS,L,,2,20
2024-08-01T18:13:30+02:00,ARCWINDIVID-----------R32-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,7,SETS,W,,1,13
2024-08-01T18:13:30+02:00,ARCWINDIVID-----------R32-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1553285,SCHWARZ Charline,Person,GER,Germany,,1,SETS,L,,2,45
2024-08-01T18:52:22+02:00,ARCWINDIVID-----------R64-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-01T18:52:22+02:00,ARCWINDIVID-----------R64-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1880735,RIVERA Alondra,Person,PUR,Puerto Rico,,0,SETS,L,,2,64
2024-08-01T19:05:35+02:00,ARCWINDIVID-----------R64-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1971736,CHENIER Virginie,Person,CAN,Canada,,2,SETS,L,,1,33
2024-08-01T19:05:35+02:00,ARCWINDIVID-----------R64-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1913851,OCTAVIA Rezza,Person,INA,Indonesia,,6,SETS,W,,2,32
2024-08-01T19:31:09+02:00,ARCWINDIVID-----------R32-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-01T19:31:09+02:00,ARCWINDIVID-----------R32-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1913851,OCTAVIA Rezza,Person,INA,Indonesia,,0,SETS,L,,2,32
2024-08-01T20:06:20+02:00,ARCWINDIVID-----------R64-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
2024-08-01T20:06:20+02:00,ARCWINDIVID-----------R64-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1893598,MOHAMAD FAZIL Nurul Azreena,Person,MAS,Malaysia,,0,SETS,L,,2,60
2024-08-01T20:25:04+02:00,ARCWINDIVID-----------R64-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1563314,DO Thi Anh Nguyet,Person,VIE,Vietnam,,5,SETS,L,,1,37
2024-08-01T20:25:04+02:00,ARCWINDIVID-----------R64-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,W,Archery,ARC,Invalides,1536632,FALLAH Mobina,Person,IRI,IR Iran,,6,SETS,W,,2,28
2024-08-01T20:51:26+02:00,ARCWINDIVID-----------R32-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
2024-08-01T20:51:26+02:00,ARCWINDIVID-----------R32-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,W,Archery,ARC,Invalides,1536632,FALLAH Mobina,Person,IRI,IR Iran,,0,SETS,L,,2,28
2024-08-03T10:20:42+02:00,ARCWINDIVID-----------8FNL000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,6,SETS,W,,1,13
2024-08-03T10:20:42+02:00,ARCWINDIVID-----------8FNL000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1564634,LEI Chien-Ying,Person,TPE,Chinese Taipei,,4,SETS,L,,2,29
2024-08-03T10:32:34+02:00,ARCWINDIVID-----------8FNL000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,7,SETS,W,,1,1
2024-08-03T10:32:34+02:00,ARCWINDIVID-----------8FNL000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1560990,HAVERS Megan,Person,GBR,Great Britain,,1,SETS,L,,2,49
2024-08-03T10:48:34+02:00,ARCWINDIVID-----------8FNL000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1553258,KROPPEN Michelle,Person,GER,Germany,,4,SETS,L,,1,7
2024-08-03T10:48:34+02:00,ARCWINDIVID-----------8FNL000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,,6,SETS,W,,2,23
2024-08-03T11:06:32+02:00,ARCWINDIVID-----------8FNL000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1546133,KAUR Bhajan,Person,IND,India,,5,SETS,L,,1,22
2024-08-03T11:06:32+02:00,ARCWINDIVID-----------8FNL000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,,6,SETS,W,,2,6
2024-08-03T11:20:51+02:00,ARCWINDIVID-----------8FNL000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,1,30
2024-08-03T11:20:51+02:00,ARCWINDIVID-----------8FNL000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1958706,SLIACHTICAS CAETANO Ana Luiza,Person,BRA,Brazil,,2,SETS,L,,2,19
2024-08-03T11:34:24+02:00,ARCWINDIVID-----------8FNL000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1538449,AMAISTROAIE Madalina,Person,ROU,Romania,,2,SETS,L,,1,47
2024-08-03T11:34:24+02:00,ARCWINDIVID-----------8FNL000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,6,SETS,W,,2,2
2024-08-03T11:39:17+02:00,ARCWINDIVID-----------8FNL000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
