date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1962590,CORBETT Kaylene,Person,RSA,South Africa,2.0,2:23.85,TIME,,2.28,6
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1543304,Mc SHARRY Mona,Person,IRL,Ireland,3.0,2:23.98,TIME,,2.41,5
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1949775,TETEREVKOVA Kotryna,Person,LTU,Lithuania,4.0,2:24.59,TIME,,3.02,3
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1895294,HORSKA Kristyna,Person,CZE,Czechia,5.0,2:26.28,TIME,,4.71,2
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1572548,HANSSON Sophie,Person,SWE,Sweden,6.0,2:28.10,TIME,,6.53,1
2024-07-31T11:04:19+02:00,SWMW200MBR------------HEAT000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1538124,ZMUSHKA Alina,Person,AIN,AIN,7.0,2:28.19,TIME,,6.62,7
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1972525,SCHOUTEN Tes,Person,NED,Netherlands,1.0,2:23.08,TIME,,,4
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1946190,STRAUCH Jenna,Person,AUS,Australia,2.0,2:24.38,TIME,,1.30,3
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1954863,VALL MONTERO Jessica,Person,ESP,Spain,3.0,2:24.52,TIME,,1.44,7
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1967086,WOG Kelsey,Person,CAN,Canada,4.0,2:25.11,TIME,,2.03,2
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1967105,PICKREM Sydney,Person,CAN,Canada,5.0,2:25.45,TIME,,2.37,6
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1977730,MAMIE Lisa,Person,SUI,Switzerland,6.0,2:26.39,TIME,,3.31,1
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1537180,CEBALLOS Macarena,Person,ARG,Argentina,7.0,2:26.55,TIME,,3.47,8
2024-07-31T11:11:06+02:00,SWMW200MBR------------HEAT000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1893085,BLOMSTERBERG Thea,Person,DEN,Denmark,8.0,2:27.81,TIME,,4.73,5
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1935895,DOUGLASS Kate,Person,USA,United States,1.0,2:23.44,TIME,,,4
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1945214,YE Shiwen,Person,CHN,China,2.0,2:23.67,TIME,,0.23,3
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1891630,SUZUKI Satomi,Person,JPN,Japan,3.0,2:23.80,TIME,,0.36,2
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1935932,KING Lilly,Person,USA,United States,4.0,2:24.91,TIME,,1.47,5
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1946174,RAMSAY Ella,Person,AUS,Australia,5.0,2:25.61,TIME,,2.17,6
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1925785,FANGIO Francesca,Person,ITA,Italy,6.0,2:25.85,TIME,,2.41,7
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1535854,SIM En Yi Letitia,Person,SGP,Singapore,7.0,2:29.46,TIME,,6.02,1
2024-07-31T11:17:20+02:00,SWMW200MBR------------HEAT000300--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1922117,JEFIMOVA Eneli,Person,EST,Estonia,8.0,2:30.68,TIME,,7.24,8
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1972525,SCHOUTEN Tes,Person,NED,Netherlands,1.0,2:22.74,TIME,,,4
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1962590,CORBETT Kaylene,Person,RSA,South Africa,2.0,2:22.87,TIME,,0.13,3
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1945214,YE Shiwen,Person,CHN,China,3.0,2:23.13,TIME,,0.39,5
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1949775,TETEREVKOVA Kotryna,Person,LTU,Lithuania,4.0,2:23.42,TIME,,0.68,2
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1946190,STRAUCH Jenna,Person,AUS,Australia,5.0,2:24.05,TIME,,1.31,6
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1946174,RAMSAY Ella,Person,AUS,Australia,6.0,2:24.56,TIME,,1.82,1
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1967086,WOG Kelsey,Person,CAN,Canada,7.0,2:24.82,TIME,,2.08,7
2024-07-31T22:08:59+02:00,SWMW200MBR------------SFNL000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1895294,HORSKA Kristyna,Person,CZE,Czechia,8.0,2:25.77,TIME,,3.03,8
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1935895,DOUGLASS Kate,Person,USA,United States,1.0,2:19.74,TIME,,,5
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1962589,SMITH Tatjana,Person,RSA,South Africa,2.0,2:19.94,TIME,,0.20,4
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1935932,KING Lilly,Person,USA,United States,3.0,2:23.25,TIME,,3.51,7
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1891630,SUZUKI Satomi,Person,JPN,Japan,4.0,2:23.54,TIME,,3.80,3
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1967105,PICKREM Sydney,Person,CAN,Canada,5.0,2:24.03,TIME,,4.29,1
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1543304,Mc SHARRY Mona,Person,IRL,Ireland,6.0,2:24.48,TIME,,4.74,6
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1925785,FANGIO Francesca,Person,ITA,Italy,7.0,2:25.39,TIME,,5.65,8
2024-07-31T22:16:45+02:00,SWMW200MBR------------SFNL000200--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1954863,VALL MONTERO Jessica,Person,ESP,Spain,8.0,2:26.22,TIME,,6.48,2
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1935895,DOUGLASS Kate,Person,USA,United States,1.0,2:19.24,TIME,,,4
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1962589,SMITH Tatjana,Person,RSA,South Africa,2.0,2:19.60,TIME,,0.36,5
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1972525,SCHOUTEN Tes,Person,NED,Netherlands,3.0,2:21.05,TIME,,1.81,3
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1891630,SUZUKI Satomi,Person,JPN,Japan,4.0,2:22.54,TIME,,3.30,8
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1949775,TETEREVKOVA Kotryna,Person,LTU,Lithuania,5.0,2:23.75,TIME,,4.51,1
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1945214,YE Shiwen,Person,CHN,China,6.0,2:24.31,TIME,,5.07,2
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1962590,CORBETT Kaylene,Person,RSA,South Africa,7.0,2:24.46,TIME,,5.22,6
2024-08-01T21:16:38+02:00,SWMW200MBR------------FNL-000100--,SWMW200MBR,Women's 200m Breaststroke,Women's 200m Breaststroke Final,Final,W,Swimming,SWM,Paris La Defense Arena,1935932,KING Lilly,Person,USA,United States,8.0,2:25.91,TIME,,6.67,7
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1903600,MACINNES Keanna Louise,Person,GBR,Great Britain,1.0,2:08.46,TIME,,,6
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1946173,DEKKERS Elizabeth,Person,AUS,Australia,2.0,2:08.97,TIME,,0.51,4
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1937328,PUDAR Lana,Person,BIH,Bosnia & Herzegovina,3.0,2:09.32,TIME,,0.86,5
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1903624,STEPHENS Laura,Person,GBR,Great Britain,4.0,2:10.46,TIME,,2.00,3
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1954821,CABANES GARZAS Laura,Person,ESP,Spain,5.0,2:10.82,TIME,,2.36,2
2024-07-31T11:50:45+02:00,SWMW200MBF------------HEAT000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1548402,ORTIZ Alondra,Person,CRC,Costa Rica,6.0,2:18.56,TIME,,10.10,7
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1935984,SMITH Regan,Person,USA,United States,1.0,2:06.99,TIME,,,4
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1893073,BACH Helena Rosendahl,Person,DEN,Denmark,2.0,2:07.34,TIME,,0.35,6
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1935979,SHACKELL Alex,Person,USA,United States,3.0,2:07.49,TIME,,0.50,5
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1891606,MITSUI Airi,Person,JPN,Japan,4.0,2:09.12,TIME,,2.13,3
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1904724,KAPAS Boglarka,Person,HUN,Hungary,5.0,2:09.28,TIME,,2.29,2
2024-07-31T11:57:01+02:00,SWMW200MBF------------HEAT000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 2,Heat 2,W,Swimming,SWM,Paris La Defense Arena,1949290,CREVAR Anja,Person,SRB,Serbia,6.0,2:18.46,TIME,,11.47,7
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1945125,ZHANG Yufei,Person,CHN,China,1.0,2:06.55,TIME,,,5
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1946143,CONNOR Abbey Lee,Person,AUS,Australia,2.0,2:07.13,TIME,,0.58,3
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1967140,McINTOSH Summer,Person,CAN,Canada,3.0,2:07.70,TIME,,1.15,4
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1945208,CHEN Luying,Person,CHN,China,4.0,2:09.31,TIME,,2.76,6
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1954571,DAMASIOTI Georgia,Person,GRE,Greece,5.0,2:09.55,TIME,,3.00,7
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1891610,MAKINO Hiroko,Person,JPN,Japan,6.0,2:10.79,TIME,,4.24,2
2024-07-31T12:02:59+02:00,SWMW200MBF------------HEAT000300--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly - Heat 3,Heat 3,W,Swimming,SWM,Paris La Defense Arena,1905185,LIMA Lia,Person,ANG,Angola,7.0,2:22.19,TIME,,15.64,1
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1967140,McINTOSH Summer,Person,CAN,Canada,1.0,2:04.87,TIME,,,3
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1935984,SMITH Regan,Person,USA,United States,2.0,2:05.39,TIME,,0.52,4
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1946173,DEKKERS Elizabeth,Person,AUS,Australia,3.0,2:06.17,TIME,,1.30,6
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1893073,BACH Helena Rosendahl,Person,DEN,Denmark,4.0,2:06.65,TIME,,1.78,5
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1903624,STEPHENS Laura,Person,GBR,Great Britain,5.0,2:07.53,TIME,,2.66,1
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1937328,PUDAR Lana,Person,BIH,Bosnia & Herzegovina,6.0,2:08.74,TIME,,3.87,7
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1904724,KAPAS Boglarka,Person,HUN,Hungary,7.0,2:09.23,TIME,,4.36,2
2024-07-31T20:50:52+02:00,SWMW200MBF------------SFNL000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 1,Semifinal 1,W,Swimming,SWM,Paris La Defense Arena,1954821,CABANES GARZAS Laura,Person,ESP,Spain,8.0,2:10.60,TIME,,5.73,8
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1945125,ZHANG Yufei,Person,CHN,China,1.0,2:06.09,TIME,,,4
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1935979,SHACKELL Alex,Person,USA,United States,2.0,2:06.46,TIME,,0.37,3
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1946143,CONNOR Abbey Lee,Person,AUS,Australia,3.0,2:07.10,TIME,,1.01,5
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1903600,MACINNES Keanna Louise,Person,GBR,Great Britain,4.0,2:08.04,TIME,,1.95,6
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1945208,CHEN Luying,Person,CHN,China,5.0,2:08.07,TIME,,1.98,7
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1891606,MITSUI Airi,Person,JPN,Japan,6.0,2:08.71,TIME,,2.62,2
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1891610,MAKINO Hiroko,Person,JPN,Japan,7.0,2:09.16,TIME,,3.07,8
2024-07-31T20:59:10+02:00,SWMW200MBF------------SFNL000200--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Semifinal 2,Semifinal 2,W,Swimming,SWM,Paris La Defense Arena,1954571,DAMASIOTI Georgia,Person,GRE,Greece,8.0,2:10.25,TIME,,4.16,1
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1967140,McINTOSH Summer,Person,CAN,Canada,1.0,2:03.03,TIME,,,4
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1935984,SMITH Regan,Person,USA,United States,2.0,2:03.84,TIME,,0.81,5
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1945125,ZHANG Yufei,Person,CHN,China,3.0,2:05.09,TIME,,2.06,3
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1946173,DEKKERS Elizabeth,Person,AUS,Australia,4.0,2:07.11,TIME,,4.08,6
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1893073,BACH Helena Rosendahl,Person,DEN,Denmark,4.0,2:07.11,TIME,,4.08,7
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1935979,SHACKELL Alex,Person,USA,United States,6.0,2:07.73,TIME,,4.70,2
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1946143,CONNOR Abbey Lee,Person,AUS,Australia,7.0,2:08.15,TIME,,5.12,1
2024-08-01T20:36:07+02:00,SWMW200MBF------------FNL-000100--,SWMW200MBF,Women's 200m Butterfly,Women's 200m Butterfly Final,Final,W,Swimming,SWM,Paris La Defense Arena,1903624,STEPHENS Laura,Person,GBR,Great Britain,8.0,2:08.82,TIME,,5.79,8
2024-07-28T12:13:29+02:00,SWMW200MFR------------HEAT000100--,SWMW200MFR,Women's 200m Freestyle,Women's 200m Freestyle - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1547131,DESINGHU Dhinidhi,Person,IND,India,1.0,2:06.96,TIME,,,4
2024-07-28T12:13:29+02:00,SWMW200MFR------------HEAT000100--,SWMW200MFR,Women's 200m Freestyle,Women's 200m Freestyle - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1965366,DIRKZWAGER Ariana Southa,Person,LAO,Lao PDR,2.0,2:07.22,TIME,,0.26,5
2024-07-28T12:13:29+02:00,SWMW200MFR------------HEAT000100--,SWMW200MFR,Women's 200m Freestyle,Women's 200m Freestyle - Heat 1,Heat 1,W,Swimming,SWM,Paris La Defense Arena,1908978,NABI Jehanara,Person,PAK,Pakistan,3.0,2:10.69,TIME,,3.73,3
