date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order
2024-07-27T09:33:06+02:00,ROWMSCULL1------------HEAT000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 3,Heat 3,M,Rowing,ROW,Nautical St - Flat water,1903256,BRYS Tim,Person,BEL,Belgium,3.0,6:52.35,TIME,,+2.42,Q,1
2024-07-27T09:33:06+02:00,ROWMSCULL1------------HEAT000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 3,Heat 3,M,Rowing,ROW,Nautical St - Flat water,1537686,BOUDINA Sid Ali,Person,ALG,Algeria,4.0,7:02.94,TIME,,+13.01,R,2
2024-07-27T09:33:06+02:00,ROWMSCULL1------------HEAT000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 3,Heat 3,M,Rowing,ROW,Nautical St - Flat water,1920708,TAIEB Mohamed,Person,TUN,Tunisia,5.0,7:10.13,TIME,,+20.20,R,6
2024-07-27T09:33:06+02:00,ROWMSCULL1------------HEAT000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 3,Heat 3,M,Rowing,ROW,Nautical St - Flat water,1902104,WATTANANUSITH Premanut,Person,THA,Thailand,6.0,7:25.76,TIME,,+35.83,R,4
2024-07-27T09:45:27+02:00,ROWMSCULL1------------HEAT000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 4,Heat 4,M,Rowing,ROW,Nautical St - Flat water,1538160,ZALATY Yauheni,Person,AIN,AIN,1.0,6:51.45,TIME,,,Q,4
2024-07-27T09:45:27+02:00,ROWMSCULL1------------HEAT000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 4,Heat 4,M,Rowing,ROW,Nautical St - Flat water,1944745,PLIHAL Jacob,Person,USA,United States,2.0,6:54.95,TIME,,+3.50,Q,3
2024-07-27T09:45:27+02:00,ROWMSCULL1------------HEAT000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 4,Heat 4,M,Rowing,ROW,Nautical St - Flat water,1954929,VERTHEIN FERREIRA Lucas,Person,BRA,Brazil,3.0,6:54.96,TIME,,+3.51,Q,1
2024-07-27T09:45:27+02:00,ROWMSCULL1------------HEAT000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 4,Heat 4,M,Rowing,ROW,Nautical St - Flat water,1552548,ANTOGNELLI Quentin,Person,MON,Monaco,4.0,7:02.15,TIME,,+10.70,R,5
2024-07-27T09:45:27+02:00,ROWMSCULL1------------HEAT000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 4,Heat 4,M,Rowing,ROW,Nautical St - Flat water,1541351,ALIZADEH Dara,Person,BER,Bermuda,5.0,7:23.70,TIME,,+32.25,R,2
2024-07-27T09:57:10+02:00,ROWMSCULL1------------HEAT000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 5,Heat 5,M,Rowing,ROW,Nautical St - Flat water,1906515,ZEIDLER Oliver,Person,GER,Germany,1.0,6:54.72,TIME,,,Q,4
2024-07-27T09:57:10+02:00,ROWMSCULL1------------HEAT000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 5,Heat 5,M,Rowing,ROW,Nautical St - Flat water,1916815,CETRARO BERRIOLO Bruno,Person,URU,Uruguay,2.0,7:04.04,TIME,,+9.32,Q,3
2024-07-27T09:57:10+02:00,ROWMSCULL1------------HEAT000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 5,Heat 5,M,Rowing,ROW,Nautical St - Flat water,1893522,CARDONA BLANCO Reidy,Person,CUB,Cuba,3.0,7:06.45,TIME,,+11.73,Q,1
2024-07-27T09:57:10+02:00,ROWMSCULL1------------HEAT000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 5,Heat 5,M,Rowing,ROW,Nautical St - Flat water,1566773,COX Stephen,Person,ZIM,Zimbabwe,4.0,7:11.98,TIME,,+17.26,R,2
2024-07-27T09:57:10+02:00,ROWMSCULL1------------HEAT000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 5,Heat 5,M,Rowing,ROW,Nautical St - Flat water,1537667,BUKRAH Mohamed,Person,LBA,Libya,5.0,7:37.75,TIME,,+43.03,R,5
2024-07-27T10:09:00+02:00,ROWMSCULL1------------HEAT000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 6,Heat 6,M,Rowing,ROW,Nautical St - Flat water,1892481,NIELSEN Sverri,Person,DEN,Denmark,1.0,6:53.50,TIME,,,Q,2
2024-07-27T10:09:00+02:00,ROWMSCULL1------------HEAT000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 6,Heat 6,M,Rowing,ROW,Nautical St - Flat water,1565039,VASILEV Kristian,Person,BUL,Bulgaria,2.0,6:56.63,TIME,,+3.13,Q,5
2024-07-27T10:09:00+02:00,ROWMSCULL1------------HEAT000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 6,Heat 6,M,Rowing,ROW,Nautical St - Flat water,1948066,PETERVARI MOLNAR Bendeguz Pal,Person,HUN,Hungary,3.0,6:58.76,TIME,,+5.26,Q,1
2024-07-27T10:09:00+02:00,ROWMSCULL1------------HEAT000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 6,Heat 6,M,Rowing,ROW,Nautical St - Flat water,1961612,CHIU Hin Chun,Person,HKG,"Hong Kong, China",4.0,7:00.29,TIME,,+6.79,R,3
2024-07-27T10:09:00+02:00,ROWMSCULL1------------HEAT000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Heat 6,Heat 6,M,Rowing,ROW,Nautical St - Flat water,1546662,INSFRAN Javier,Person,PAR,Paraguay,5.0,7:14.14,TIME,,+20.64,R,4
2024-07-28T09:48:56+02:00,ROWMSCULL1------------REP-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 1,Repechage 1,M,Rowing,ROW,Nautical St - Flat water,1980902,ZVEGELJ Isak Ivan,Person,SLO,Slovenia,1.0,7:06.90,TIME,,,Q,3
2024-07-28T09:48:56+02:00,ROWMSCULL1------------REP-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 1,Repechage 1,M,Rowing,ROW,Nautical St - Flat water,1546662,INSFRAN Javier,Person,PAR,Paraguay,2.0,7:08.29,TIME,,+1.39,Q,5
2024-07-28T09:48:56+02:00,ROWMSCULL1------------REP-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 1,Repechage 1,M,Rowing,ROW,Nautical St - Flat water,1920708,TAIEB Mohamed,Person,TUN,Tunisia,3.0,7:11.57,TIME,,+4.67,SE/F,2
2024-07-28T09:48:56+02:00,ROWMSCULL1------------REP-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 1,Repechage 1,M,Rowing,ROW,Nautical St - Flat water,1566773,COX Stephen,Person,ZIM,Zimbabwe,4.0,7:22.45,TIME,,+15.55,SE/F,4
2024-07-28T09:48:56+02:00,ROWMSCULL1------------REP-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 1,Repechage 1,M,Rowing,ROW,Nautical St - Flat water,1896966,MATIAS Andre,Person,ANG,Angola,5.0,8:01.98,TIME,,+55.08,SE/F,1
2024-07-28T09:57:39+02:00,ROWMSCULL1------------REP-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 2,Repechage 2,M,Rowing,ROW,Nautical St - Flat water,1552548,ANTOGNELLI Quentin,Person,MON,Monaco,1.0,7:10.00,TIME,,,Q,4
2024-07-28T09:57:39+02:00,ROWMSCULL1------------REP-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 2,Repechage 2,M,Rowing,ROW,Nautical St - Flat water,1536721,PANWAR Balraj,Person,IND,India,2.0,7:12.41,TIME,,+2.41,Q,3
2024-07-28T09:57:39+02:00,ROWMSCULL1------------REP-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 2,Repechage 2,M,Rowing,ROW,Nautical St - Flat water,1950662,Memo,Person,INA,Indonesia,3.0,7:19.60,TIME,,+9.60,SE/F,2
2024-07-28T09:57:39+02:00,ROWMSCULL1------------REP-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 2,Repechage 2,M,Rowing,ROW,Nautical St - Flat water,1902104,WATTANANUSITH Premanut,Person,THA,Thailand,4.0,7:29.89,TIME,,+19.89,SE/F,1
2024-07-28T09:57:39+02:00,ROWMSCULL1------------REP-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 2,Repechage 2,M,Rowing,ROW,Nautical St - Flat water,1537667,BUKRAH Mohamed,Person,LBA,Libya,5.0,7:45.55,TIME,,+35.55,SE/F,5
2024-07-28T10:10:52+02:00,ROWMSCULL1------------REP-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 3,Repechage 3,M,Rowing,ROW,Nautical St - Flat water,1537686,BOUDINA Sid Ali,Person,ALG,Algeria,1.0,7:10.23,TIME,,,Q,4
2024-07-28T10:10:52+02:00,ROWMSCULL1------------REP-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 3,Repechage 3,M,Rowing,ROW,Nautical St - Flat water,1961612,CHIU Hin Chun,Person,HKG,"Hong Kong, China",2.0,7:12.94,TIME,,+2.71,Q,3
2024-07-28T10:10:52+02:00,ROWMSCULL1------------REP-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 3,Repechage 3,M,Rowing,ROW,Nautical St - Flat water,1541351,ALIZADEH Dara,Person,BER,Bermuda,3.0,7:17.05,TIME,,+6.82,SE/F,5
2024-07-28T10:10:52+02:00,ROWMSCULL1------------REP-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 3,Repechage 3,M,Rowing,ROW,Nautical St - Flat water,1967431,YAKOVLEV Vladislav,Person,KAZ,Kazakhstan,4.0,7:21.12,TIME,,+10.89,SE/F,2
2024-07-28T10:10:52+02:00,ROWMSCULL1------------REP-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Repechage 3,Repechage 3,M,Rowing,ROW,Nautical St - Flat water,1895265,AHMED Abdalla,Person,SUD,Sudan,5.0,7:55.79,TIME,,+45.56,SE/F,1
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1927015,MACKINTOSH Thomas,Person,NZL,New Zealand,1.0,6:48.01,TIME,,,SA/B,3
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1892481,NIELSEN Sverri,Person,DEN,Denmark,2.0,6:49.69,TIME,,+1.68,SA/B,4
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1916815,CETRARO BERRIOLO Bruno,Person,URU,Uruguay,3.0,6:51.43,TIME,,+3.42,SA/B,2
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1954929,VERTHEIN FERREIRA Lucas,Person,BRA,Brazil,4.0,6:55.36,TIME,,+7.35,SC/D,5
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1552548,ANTOGNELLI Quentin,Person,MON,Monaco,5.0,6:58.89,TIME,,+10.88,SC/D,1
2024-07-30T10:22:16+02:00,ROWMSCULL1------------QFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 1,Quarterfinal 1,M,Rowing,ROW,Nautical St - Flat water,1961612,CHIU Hin Chun,Person,HKG,"Hong Kong, China",6.0,7:13.70,TIME,,+25.69,SC/D,6
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1906515,ZEIDLER Oliver,Person,GER,Germany,1.0,6:45.32,TIME,,,SA/B,3
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1903256,BRYS Tim,Person,BEL,Belgium,2.0,6:46.26,TIME,,+0.94,SA/B,5
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1551184,CHIRUTA Mihai,Person,ROU,Romania,3.0,6:46.32,TIME,,+1.00,SA/B,4
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1944745,PLIHAL Jacob,Person,USA,United States,4.0,6:47.03,TIME,,+1.71,SC/D,2
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1537686,BOUDINA Sid Ali,Person,ALG,Algeria,5.0,7:06.31,TIME,,+20.99,SC/D,1
2024-07-30T10:28:58+02:00,ROWMSCULL1------------QFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 2,Quarterfinal 2,M,Rowing,ROW,Nautical St - Flat water,1546662,INSFRAN Javier,Person,PAR,Paraguay,6.0,7:31.50,TIME,,+46.18,SC/D,6
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1965599,van DORP Simon,Person,NED,Netherlands,1.0,6:49.96,TIME,,,SA/B,3
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1921489,MARTIN Damir,Person,CRO,Croatia,2.0,6:53.55,TIME,,+3.59,SA/B,4
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1977103,NTOUSKOS Stefanos,Person,GRE,Greece,3.0,6:56.68,TIME,,+6.72,SA/B,2
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1948066,PETERVARI MOLNAR Bendeguz Pal,Person,HUN,Hungary,4.0,7:05.04,TIME,,+15.08,SC/D,5
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1980902,ZVEGELJ Isak Ivan,Person,SLO,Slovenia,5.0,7:06.42,TIME,,+16.46,SC/D,6
2024-07-30T10:38:54+02:00,ROWMSCULL1------------QFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 3,Quarterfinal 3,M,Rowing,ROW,Nautical St - Flat water,1893522,CARDONA BLANCO Reidy,Person,CUB,Cuba,6.0,7:10.40,TIME,,+20.44,SC/D,1
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1538160,ZALATY Yauheni,Person,AIN,AIN,1.0,6:49.27,TIME,,,SA/B,3
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1941849,BIELIAUSKAS Giedrius,Person,LTU,Lithuania,2.0,6:51.80,TIME,,+2.53,SA/B,5
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1890956,ARAKAWA Ryuta,Person,JPN,Japan,3.0,6:54.17,TIME,,+4.90,SA/B,4
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1565039,VASILEV Kristian,Person,BUL,Bulgaria,4.0,6:58.67,TIME,,+9.40,SC/D,2
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1536721,PANWAR Balraj,Person,IND,India,5.0,7:05.10,TIME,,+15.83,SC/D,6
2024-07-30T10:48:53+02:00,ROWMSCULL1------------QFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Quarterfinal 4,Quarterfinal 4,M,Rowing,ROW,Nautical St - Flat water,1972138,ELBANNA Abdelkhalek,Person,EGY,Egypt,6.0,7:18.59,TIME,,+29.32,SC/D,1
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1965599,van DORP Simon,Person,NED,Netherlands,1.0,6:42.39,TIME,,,FA,4
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1927015,MACKINTOSH Thomas,Person,NZL,New Zealand,2.0,6:44.49,TIME,,+2.10,FA,3
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1903256,BRYS Tim,Person,BEL,Belgium,3.0,6:45.32,TIME,,+2.93,FA,2
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1890956,ARAKAWA Ryuta,Person,JPN,Japan,4.0,6:51.13,TIME,,+8.74,FB,6
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1916815,CETRARO BERRIOLO Bruno,Person,URU,Uruguay,5.0,7:08.29,TIME,,+25.90,FB,1
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 1,Semifinal A/B 1,M,Rowing,ROW,Nautical St - Flat water,1941849,BIELIAUSKAS Giedrius,Person,LTU,Lithuania,6.0,7:09.29,TIME,,+26.90,FB,5
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 2,Semifinal E/F 2,M,Rowing,ROW,Nautical St - Flat water,1541351,ALIZADEH Dara,Person,BER,Bermuda,1.0,7:33.38,TIME,,,FE,3
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 2,Semifinal E/F 2,M,Rowing,ROW,Nautical St - Flat water,1566773,COX Stephen,Person,ZIM,Zimbabwe,2.0,7:36.59,TIME,,+3.21,FE,4
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 2,Semifinal E/F 2,M,Rowing,ROW,Nautical St - Flat water,1902104,WATTANANUSITH Premanut,Person,THA,Thailand,3.0,7:48.78,TIME,,+15.40,FE,2
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 2,Semifinal E/F 2,M,Rowing,ROW,Nautical St - Flat water,1537667,BUKRAH Mohamed,Person,LBA,Libya,4.0,8:00.42,TIME,,+27.04,FF,5
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 2,Semifinal E/F 2,M,Rowing,ROW,Nautical St - Flat water,1895265,AHMED Abdalla,Person,SUD,Sudan,5.0,8:10.68,TIME,,+37.30,FF,1
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1954929,VERTHEIN FERREIRA Lucas,Person,BRA,Brazil,1.0,6:55.07,TIME,,,FC,4
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1948066,PETERVARI MOLNAR Bendeguz Pal,Person,HUN,Hungary,2.0,6:56.92,TIME,,+1.85,FC,3
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1537686,BOUDINA Sid Ali,Person,ALG,Algeria,3.0,6:57.06,TIME,,+1.99,FC,5
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1972138,ELBANNA Abdelkhalek,Person,EGY,Egypt,4.0,7:02.76,TIME,,+7.69,FD,6
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1961612,CHIU Hin Chun,Person,HKG,"Hong Kong, China",5.0,7:03.68,TIME,,+8.61,FD,1
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 1,Semifinal C/D 1,M,Rowing,ROW,Nautical St - Flat water,1536721,PANWAR Balraj,Person,IND,India,6.0,7:04.97,TIME,,+9.90,FD,2
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1944745,PLIHAL Jacob,Person,USA,United States,1.0,6:56.95,TIME,,,FC,3
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1565039,VASILEV Kristian,Person,BUL,Bulgaria,2.0,6:57.75,TIME,,+0.80,FC,4
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1546662,INSFRAN Javier,Person,PAR,Paraguay,3.0,7:00.93,TIME,,+3.98,FC,6
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1980902,ZVEGELJ Isak Ivan,Person,SLO,Slovenia,4.0,7:09.41,TIME,,+12.46,FD,5
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1552548,ANTOGNELLI Quentin,Person,MON,Monaco,5.0,7:14.32,TIME,,+17.37,FD,2
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal C/D 2,Semifinal C/D 2,M,Rowing,ROW,Nautical St - Flat water,1893522,CARDONA BLANCO Reidy,Person,CUB,Cuba,6.0,7:15.63,TIME,,+18.68,FD,1
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 1,Semifinal E/F 1,M,Rowing,ROW,Nautical St - Flat water,1967431,YAKOVLEV Vladislav,Person,KAZ,Kazakhstan,1.0,7:26.20,TIME,,,FE,4
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 1,Semifinal E/F 1,M,Rowing,ROW,Nautical St - Flat water,1920708,TAIEB Mohamed,Person,TUN,Tunisia,2.0,7:29.64,TIME,,+3.44,FE,2
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 1,Semifinal E/F 1,M,Rowing,ROW,Nautical St - Flat water,1950662,Memo,Person,INA,Indonesia,3.0,7:32.18,TIME,,+5.98,FE,3
2024-08-01T10:06:42+02:00,ROWMSCULL1------------SFNL000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal E/F 1,Semifinal E/F 1,M,Rowing,ROW,Nautical St - Flat water,1896966,MATIAS Andre,Person,ANG,Angola,4.0,8:01.63,TIME,,+35.43,FF,1
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1906515,ZEIDLER Oliver,Person,GER,Germany,1.0,6:35.77,TIME,,,FA,4
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1538160,ZALATY Yauheni,Person,AIN,AIN,2.0,6:39.01,TIME,,+3.24,FA,3
