date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
2024-08-05T13:35:23+02:00,SHOXSKMT--------------QUAL000100--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Qualification,Qualification,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----GRE01,Greece,Team,GRE,Greece,13.0,139,POINTS,,,5,
2024-08-05T13:35:23+02:00,SHOXSKMT--------------QUAL000100--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Qualification,Qualification,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----PER01,Peru,Team,PER,Peru,13.0,139,POINTS,,,9,
2024-08-05T13:35:23+02:00,SHOXSKMT--------------QUAL000100--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Qualification,Qualification,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----SWE01,Sweden,Team,SWE,Sweden,15.0,136,POINTS,,,1,
2024-08-05T15:49:34+02:00,SHOXSKMT--------------FNL-000200--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Bronze Medal Match,Bronze Medal Match,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----CHN01,People's Republic of China,Team,CHN,China,3.0,44,POINTS,,,1,
2024-08-05T15:49:34+02:00,SHOXSKMT--------------FNL-000200--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Bronze Medal Match,Bronze Medal Match,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----IND01,India,Team,IND,India,4.0,43,POINTS,,,2,
2024-08-05T15:49:39+02:00,SHOXSKMT--------------FNL-000100--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Gold Medal Match,Gold Medal Match,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----ITA01,Italy 1,Team,ITA,Italy,1.0,45,POINTS,,,1,
2024-08-05T15:49:39+02:00,SHOXSKMT--------------FNL-000100--,SHOXSKMT,Skeet Mixed Team,Skeet Mixed Team Gold Medal Match,Gold Medal Match,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXSKMT----USA01,United States of America 1,Team,USA,United States,2.0,44,POINTS,,,2,
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1553262,WISSMER Nele,Person,GER,Germany,1.0,74,POINTS,,,13,1378
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1977402,RUTTER Amber Jo,Person,GBR,Great Britain,2.0,74,POINTS,,,9,1353
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1944397,SMITH Austen Jewell,Person,USA,United States,3.0,73,POINTS,,,22,1946
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1535439,RODRIGUEZ Gabriela,Person,MEX,Mexico,4.0,73,POINTS,,,29,1631
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1961347,KATZOURAKI Emmanouela,Person,GRE,Greece,5.0,72,POINTS,,,8,1391
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1911504,BARTEKOVA Danka,Person,SVK,Slovakia,6.0,72,POINTS,,,2,1841
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1937878,CROVETTO CHADID Francisca,Person,CHI,Chile,7.0,72,POINTS,,,26,1141
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1538146,CHAUHAN Maheshwari,Person,IND,India,8.0,71,POINTS,,,28,1432
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1930214,NIKOLAOU Konstantia,Person,CYP,Cyprus,9.0,71,POINTS,,,16,1201
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1913978,JIANG Yiting,Person,CHN,China,10.0,71,POINTS,,,7,1154
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1893879,JANG Kookhee,Person,KOR,Korea,11.0,71,POINTS,,,20,1543
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1568818,HOCKOVA Vanesa,Person,SVK,Slovakia,12.0,71,POINTS,,,18,1842
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1919558,SUMOVA Barbora,Person,CZE,Czechia,13.0,70,POINTS,,,25,1212
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1888388,ANASTASSIOU Lucie,Person,FRA,France,14.0,70,POINTS,,,4,1331
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1913981,WEI Meng,Person,CHN,China,15.0,70,POINTS,,,23,1157
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1944408,VIZZI Dania Jo,Person,USA,United States,16.0,69,POINTS,,,1,1949
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1572917,LARSSON Victoria,Person,SWE,Sweden,17.0,69,POINTS,,,19,1851
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1938662,BORDA OLAECHEA Daniella,Person,PER,Peru,18.0,69,POINTS,,,15,1731
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1915326,BARTOLOMEI Martina,Person,ITA,Italy,19.0,69,POINTS,,,21,1492
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1553280,MESSERSCHMIDT Nadine,Person,GER,Germany,20.0,69,POINTS,,,6,1374
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1915325,BACOSI Diana,Person,ITA,Italy,21.0,68,POINTS,,,12,1491
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1555996,MALOVICHKO Iryna,Person,UKR,Ukraine,22.0,68,POINTS,,,14,1932
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1930478,ORYNBAY Assem,Person,KAZ,Kazakhstan,23.0,67,POINTS,,,10,1523
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1967435,JONES Aislin,Person,AUS,Australia,24.0,67,POINTS,,,27,1062
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1545471,DHILLON Raiza,Person,IND,India,25.0,66,POINTS,,,17,1433
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1564881,CAN Sena,Person,TUR,Türkiye,26.0,65,POINTS,,,3,1911
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1960740,FURQUIM BASTOS Georgia,Person,BRA,Brazil,27.0,65,POINTS,,,11,1111
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1940050,TIPPLE Chloe,Person,NZL,New Zealand,28.0,65,POINTS,,,24,1701
2024-08-03T15:09:44+02:00,SHOWSKW---------------QUAL000100--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 1,Qualification - Day 1,W,Shooting,SHO,Chateauroux Shooting Ctr,1564792,ABOUSHOKKA Amira,Person,EGY,Egypt,29.0,62,POINTS,,,5,1261
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1944397,SMITH Austen Jewell,Person,USA,United States,1.0,122,POINTS,,Q,21,1946
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1977402,RUTTER Amber Jo,Person,GBR,Great Britain,2.0,122,POINTS,,Q,10,1353
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1961347,KATZOURAKI Emmanouela,Person,GRE,Greece,3.0,122,POINTS,,Q,11,1391
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1568818,HOCKOVA Vanesa,Person,SVK,Slovakia,4.0,121,POINTS,,Q,13,1842
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1937878,CROVETTO CHADID Francisca,Person,CHI,Chile,5.0,120,POINTS,,Q,29,1141
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1911504,BARTEKOVA Danka,Person,SVK,Slovakia,6.0,120,POINTS,,Q,5,1841
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1535439,RODRIGUEZ Gabriela,Person,MEX,Mexico,7.0,120,POINTS,,,26,1631
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1553262,WISSMER Nele,Person,GER,Germany,8.0,120,POINTS,,,18,1378
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1888388,ANASTASSIOU Lucie,Person,FRA,France,9.0,119,POINTS,,,3,1331
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1913978,JIANG Yiting,Person,CHN,China,10.0,119,POINTS,,,12,1154
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1572917,LARSSON Victoria,Person,SWE,Sweden,11.0,118,POINTS,,,24,1851
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1944408,VIZZI Dania Jo,Person,USA,United States,12.0,118,POINTS,,,6,1949
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1913981,WEI Meng,Person,CHN,China,13.0,118,POINTS,,,20,1157
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1538146,CHAUHAN Maheshwari,Person,IND,India,14.0,118,POINTS,,,27,1432
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1915325,BACOSI Diana,Person,ITA,Italy,15.0,117,POINTS,,,7,1491
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1915326,BARTOLOMEI Martina,Person,ITA,Italy,16.0,117,POINTS,,,22,1492
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1553280,MESSERSCHMIDT Nadine,Person,GER,Germany,17.0,117,POINTS,,,1,1374
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1930478,ORYNBAY Assem,Person,KAZ,Kazakhstan,18.0,116,POINTS,,,9,1523
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1938662,BORDA OLAECHEA Daniella,Person,PER,Peru,19.0,116,POINTS,,,16,1731
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1930214,NIKOLAOU Konstantia,Person,CYP,Cyprus,20.0,116,POINTS,,,15,1201
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1893879,JANG Kookhee,Person,KOR,Korea,21.0,115,POINTS,,,23,1543
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1919558,SUMOVA Barbora,Person,CZE,Czechia,22.0,114,POINTS,,,30,1212
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1545471,DHILLON Raiza,Person,IND,India,23.0,113,POINTS,,,14,1433
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1555996,MALOVICHKO Iryna,Person,UKR,Ukraine,24.0,113,POINTS,,,17,1932
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1967435,JONES Aislin,Person,AUS,Australia,25.0,112,POINTS,,,28,1062
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1960740,FURQUIM BASTOS Georgia,Person,BRA,Brazil,26.0,111,POINTS,,,8,1111
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1564881,CAN Sena,Person,TUR,Türkiye,27.0,110,POINTS,,,4,1911
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1940050,TIPPLE Chloe,Person,NZL,New Zealand,28.0,108,POINTS,,,19,1701
2024-08-04T13:55:31+02:00,SHOWSKW---------------QUAL000200--,SHOWSKW,Skeet Women,Skeet Women's Qualification - Day 2,Qualification - Day 2,W,Shooting,SHO,Chateauroux Shooting Ctr,1564792,ABOUSHOKKA Amira,Person,EGY,Egypt,29.0,107,POINTS,,,2,1261
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1937878,CROVETTO CHADID Francisca,Person,CHI,Chile,1.0,55,POINTS,,,5,1141
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1977402,RUTTER Amber Jo,Person,GBR,Great Britain,2.0,55,POINTS,,,2,1353
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1944397,SMITH Austen Jewell,Person,USA,United States,3.0,45,POINTS,,,1,1946
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1568818,HOCKOVA Vanesa,Person,SVK,Slovakia,4.0,34,POINTS,,,4,1842
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1961347,KATZOURAKI Emmanouela,Person,GRE,Greece,5.0,23,POINTS,,,3,1391
2024-08-04T16:33:44+02:00,SHOWSKW---------------FNL-000100--,SHOWSKW,Skeet Women,Skeet Women's Final,Final,W,Shooting,SHO,Chateauroux Shooting Ctr,1911504,BARTEKOVA Danka,Person,SVK,Slovakia,6.0,17,POINTS,,,6,1841
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1572918,LEVIN-ANDERSSON Rickard,Person,SWE,Sweden,1.0,74,POINTS,,,16,1853
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1967447,WILLETT James,Person,AUS,Australia,2.0,74,POINTS,,,6,1070
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1566801,CERNOGORAZ Giovanni,Person,CRO,Croatia,3.0,73,POINTS,,,2,1181
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1554140,HAFFARI Driss,Person,MAR,Morocco,4.0,73,POINTS,,,18,1601
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1965375,LORENZO Eduardo Jose,Person,DOM,Dominican Republic,5.0,73,POINTS,,,30,1241
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1915320,PELLIELO Giovanni,Person,ITA,Italy,6.0,73,POINTS,,,1,1501
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1913930,YU Haicheng,Person,CHN,China,7.0,73,POINTS,,,20,1169
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1913928,QI Ying,Person,CHN,China,8.0,73,POINTS,,,25,1165
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1904430,HALES Nathan,Person,GBR,Great Britain,9.0,73,POINTS,,,9,1356
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1564907,TUZUN Oguzhan,Person,TUR,Türkiye,10.0,73,POINTS,,,7,1917
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1569845,YANG Kun-Pi,Person,TPE,Chinese Taipei,11.0,72,POINTS,,,22,1888
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1944377,MEIN Derrick Scott,Person,USA,United States,12.0,72,POINTS,,,23,1954
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1967451,ILES Mitchell,Person,AUS,Australia,13.0,72,POINTS,,,15,1067
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1950968,FERNANDEZ Alberto,Person,ESP,Spain,14.0,72,POINTS,,,29,1303
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1958970,BROL CARDENAS Jean Pierre,Person,GUA,Guatemala,15.0,72,POINTS,,,26,1404
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1978973,ALMUDHAF Khaled,Person,KUW,Kuwait,16.0,72,POINTS,,,21,1562
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1915319,de FILIPPIS Mauro,Person,ITA,Italy,17.0,72,POINTS,,,24,1505
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1950973,GARCIA Andres,Person,ESP,Spain,18.0,71,POINTS,,,4,1304
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1940049,ROBINSON Owen,Person,NZL,New Zealand,19.0,71,POINTS,,,13,1702
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1568829,KOVACOCY Marian,Person,SVK,Slovakia,20.0,70,POINTS,,,19,1845
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1538415,BEYRANVAND Mohammad,Person,IRI,IR Iran,21.0,70,POINTS,,,11,1464
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1560689,ABUSHARIB Saeed,Person,QAT,Qatar,22.0,70,POINTS,,,12,1791
2024-07-29T14:06:29+02:00,SHOMTRM---------------QUAL000100--,SHOMTRM,Trap Men,Trap Men's Qualification - Day 1,Qualification - Day 1,M,Shooting,SHO,Chateauroux Shooting Ctr,1904427,COWARD-HOLLEY Matthew John,Person,GBR,Great Britain,23.0,70,POINTS,,,3,1355
